student_id,application_id,app_term_id,app_complete_dt,decision,decision_dt,deposit_flag
10002898,APP10002898,2025SP,2024-05-02,Admit,2024-05-28,1
10002899,APP10002899,2024FA,2024-02-22,Admit,2024-03-13,1
10002900,APP10002900,2024FA,2024-03-21,Admit,2024-04-10,1
10002901,APP10002901,2024FA,2024-03-18,Admit,2024-04-13,0
10002902,APP10002902,2024FA,2024-06-05,Admit,2024-06-26,1
10002903,APP10002903,2025SP,2024-02-27,Admit,2024-03-10,1
10002904,APP10002904,2024FA,2024-01-14,Admit,2024-01-22,0
10002905,APP10002905,2025SP,2024-03-15,Admit,2024-03-31,1
10002906,APP10002906,2024FA,2024-05-21,Admit,2024-06-02,0
10002907,APP10002907,2024FA,2024-03-25,Admit,2024-04-01,1
10002908,APP10002908,2024FA,2024-05-01,Admit,2024-05-13,1
10002909,APP10002909,2024FA,2024-01-09,Admit,2024-02-02,1
10002910,APP10002910,2024FA,2024-03-09,Admit,2024-03-17,1
10002911,APP10002911,2024FA,2024-05-25,Admit,2024-06-09,0
10002912,APP10002912,2025SP,2024-03-21,Admit,2024-04-06,1
10002913,APP10002913,2025SP,2024-01-31,Admit,2024-02-13,1
10002914,APP10002914,2024FA,2024-07-01,Admit,2024-07-28,1
10002915,APP10002915,2024FA,2024-04-08,Admit,2024-04-14,1
10002916,APP10002916,2025SP,2024-04-26,Admit,2024-05-15,1
10002917,APP10002917,2025SP,2024-03-10,Admit,2024-03-25,1
10002918,APP10002918,2024FA,2024-03-02,Admit,2024-03-07,1
10002919,APP10002919,2024FA,2024-01-11,Admit,2024-01-25,1
10002920,APP10002920,2024FA,2024-03-30,Admit,2024-04-16,1
10002921,APP10002921,2025SP,2024-01-14,Admit,2024-02-01,0
10002922,APP10002922,2025SP,2024-07-03,Admit,2024-07-09,0
10002923,APP10002923,2025SP,2024-07-01,Admit,2024-07-09,1
10002924,APP10002924,2025SP,2024-06-06,Admit,2024-06-19,0
10002925,APP10002925,2024FA,2024-01-01,Admit,2024-01-09,1
10002926,APP10002926,2025SP,2024-06-13,Admit,2024-06-22,1
10002927,APP10002927,2025SP,2024-06-08,Admit,2024-06-24,0
10002928,APP10002928,2025SP,2024-01-05,Admit,2024-01-19,1
10002929,APP10002929,2024FA,2024-05-06,Admit,2024-05-18,1
10002930,APP10002930,2025SP,2024-07-16,Admit,2024-07-30,1
10002931,APP10002931,2024FA,2024-07-16,Admit,2024-08-10,1
10002932,APP10002932,2024FA,2024-04-18,Admit,2024-04-23,1
10002933,APP10002933,2024FA,2024-03-17,Admit,2024-04-10,0
10002934,APP10002934,2024FA,2024-02-20,Admit,2024-03-01,1
10002935,APP10002935,2024FA,2024-05-20,Admit,2024-05-26,0
10002936,APP10002936,2025SP,2024-01-24,Admit,2024-01-31,0
10002937,APP10002937,2024FA,2024-02-04,Admit,2024-02-14,1
10002938,APP10002938,2025SP,2024-01-26,Admit,2024-02-17,1
10002939,APP10002939,2025SP,2024-03-04,Admit,2024-03-12,1
10002940,APP10002940,2025SP,2024-06-13,Admit,2024-07-05,1
10002941,APP10002941,2025SP,2024-02-17,Admit,2024-03-12,0
10002942,APP10002942,2025SP,2024-03-07,Admit,2024-03-18,0
10002943,APP10002943,2025SP,2024-01-18,Admit,2024-01-23,0
10002944,APP10002944,2025SP,2024-01-09,Admit,2024-01-28,1
10002945,APP10002945,2024FA,2024-02-20,Admit,2024-02-27,0
10002946,APP10002946,2025SP,2024-02-08,Admit,2024-02-15,1
10002947,APP10002947,2025SP,2024-03-02,Admit,2024-03-30,1
10002948,APP10002948,2025SP,2024-02-28,Admit,2024-03-24,1
10002949,APP10002949,2025SP,2024-03-19,Admit,2024-04-13,0
10002950,APP10002950,2024FA,2024-07-08,Admit,2024-07-31,1
10002951,APP10002951,2024FA,2024-03-18,Admit,2024-04-13,1
10002952,APP10002952,2024FA,2024-04-06,Admit,2024-05-02,1
10002953,APP10002953,2024FA,2024-06-28,Admit,2024-07-09,1
10002954,APP10002954,2024FA,2024-03-08,Admit,2024-03-21,0
10002955,APP10002955,2024FA,2024-07-07,Admit,2024-07-19,0
10002956,APP10002956,2025SP,2024-01-17,Admit,2024-02-06,1
10002957,APP10002957,2025SP,2024-02-11,Admit,2024-02-22,1
10002958,APP10002958,2025SP,2024-04-21,Admit,2024-04-28,1
10002959,APP10002959,2024FA,2024-07-16,Admit,2024-08-06,1
10002960,APP10002960,2025SP,2024-02-24,Admit,2024-03-10,1
10002961,APP10002961,2025SP,2024-06-10,Admit,2024-07-05,0
10002962,APP10002962,2024FA,2024-06-19,Admit,2024-06-29,0
10002963,APP10002963,2025SP,2024-06-22,Admit,2024-07-19,0
10002964,APP10002964,2025SP,2024-02-03,Admit,2024-02-28,1
10002965,APP10002965,2025SP,2024-02-17,Admit,2024-02-23,1
10002966,APP10002966,2024FA,2024-02-11,Admit,2024-02-17,0
10002967,APP10002967,2025SP,2024-07-15,Admit,2024-07-30,0
10002968,APP10002968,2024FA,2024-04-02,Admit,2024-05-02,1
10002969,APP10002969,2025SP,2024-04-27,Admit,2024-05-21,0
10002970,APP10002970,2025SP,2024-04-13,Admit,2024-05-07,0
10002971,APP10002971,2024FA,2024-06-30,Admit,2024-07-28,1
10002972,APP10002972,2024FA,2024-02-22,Admit,2024-03-08,1
10002973,APP10002973,2024FA,2024-04-02,Admit,2024-04-26,1
10002974,APP10002974,2025SP,2024-03-20,Admit,2024-03-30,1
10002975,APP10002975,2024FA,2024-01-13,Admit,2024-01-31,1
10002976,APP10002976,2024FA,2024-02-18,Admit,2024-02-25,1
10002977,APP10002977,2024FA,2024-03-04,Admit,2024-04-03,1
10002978,APP10002978,2024FA,2024-04-26,Admit,2024-05-24,1
10002979,APP10002979,2024FA,2024-02-04,Admit,2024-02-10,1
10002980,APP10002980,2024FA,2024-02-19,Admit,2024-02-28,0
10002981,APP10002981,2024FA,2024-01-05,Admit,2024-02-02,0
10002982,APP10002982,2024FA,2024-05-27,Admit,2024-06-23,1
10002983,APP10002983,2024FA,2024-02-02,Admit,2024-03-03,0
10002984,APP10002984,2025SP,2024-07-07,Admit,2024-07-16,1
10002985,APP10002985,2024FA,2024-04-23,Admit,2024-05-20,1
10002986,APP10002986,2025SP,2024-02-17,Admit,2024-02-23,1
10002987,APP10002987,2024FA,2024-04-19,Admit,2024-05-08,1
10002988,APP10002988,2025SP,2024-01-31,Admit,2024-02-15,1
10002989,APP10002989,2025SP,2024-07-07,Admit,2024-07-21,1
10002990,APP10002990,2025SP,2024-07-13,Admit,2024-08-07,1
10002991,APP10002991,2025SP,2024-03-28,Admit,2024-04-03,1
10002992,APP10002992,2025SP,2024-03-27,Admit,2024-04-12,1
10002993,APP10002993,2025SP,2024-05-11,Admit,2024-06-06,1
10002994,APP10002994,2025SP,2024-05-15,Admit,2024-05-26,1
10002995,APP10002995,2024FA,2024-06-17,Admit,2024-07-02,1
10002996,APP10002996,2024FA,2024-07-08,Admit,2024-07-15,1
10002997,APP10002997,2025SP,2024-03-10,Admit,2024-03-24,1
10002998,APP10002998,2025SP,2024-02-04,Admit,2024-02-14,0
10002999,APP10002999,2024FA,2024-06-03,Admit,2024-06-08,0
10003000,APP10003000,2025SP,2024-02-27,Admit,2024-03-08,1
10003001,APP10003001,2025SP,2024-07-01,Admit,2024-07-15,1
10003002,APP10003002,2024FA,2024-01-22,Admit,2024-02-02,1
10003003,APP10003003,2025SP,2024-04-29,Admit,2024-05-11,1
10003004,APP10003004,2025SP,2024-01-18,Admit,2024-01-28,1
10003005,APP10003005,2025SP,2024-05-01,Admit,2024-05-18,0
10003006,APP10003006,2024FA,2024-02-24,Admit,2024-03-17,1
10003007,APP10003007,2024FA,2024-07-09,Admit,2024-07-22,0
10003008,APP10003008,2024FA,2024-02-21,Admit,2024-03-10,1
10003009,APP10003009,2024FA,2024-03-06,Admit,2024-03-12,0
10003010,APP10003010,2025SP,2024-03-07,Admit,2024-04-05,1
10003011,APP10003011,2024FA,2024-04-17,Admit,2024-05-02,1
10003012,APP10003012,2025SP,2024-06-08,Admit,2024-06-30,0
10003013,APP10003013,2025SP,2024-03-29,Admit,2024-04-24,0
10003014,APP10003014,2025SP,2024-02-17,Admit,2024-03-10,0
10003015,APP10003015,2025SP,2024-02-13,Admit,2024-03-02,1
10003016,APP10003016,2025SP,2024-05-01,Admit,2024-05-19,0
10003017,APP10003017,2024FA,2024-02-26,Admit,2024-03-20,1
10003018,APP10003018,2025SP,2024-02-27,Admit,2024-03-08,1
10003019,APP10003019,2025SP,2024-07-02,Admit,2024-07-23,1
10003020,APP10003020,2024FA,2024-07-16,Admit,2024-08-11,1
10003021,APP10003021,2024FA,2024-05-27,Admit,2024-06-13,0
10003022,APP10003022,2025SP,2024-06-19,Admit,2024-07-13,0
10003023,APP10003023,2024FA,2024-04-25,Admit,2024-05-09,1
10003024,APP10003024,2025SP,2024-05-14,Admit,2024-06-11,0
10003025,APP10003025,2024FA,2024-06-21,Admit,2024-06-27,0
10003026,APP10003026,2024FA,2024-01-20,Admit,2024-02-07,1
10003027,APP10003027,2024FA,2024-06-06,Admit,2024-06-19,1
10003028,APP10003028,2025SP,2024-05-22,Admit,2024-06-06,1
10003029,APP10003029,2024FA,2024-06-24,Admit,2024-07-13,1
10003030,APP10003030,2024FA,2024-05-08,Admit,2024-05-24,1
10003031,APP10003031,2025SP,2024-06-03,Admit,2024-06-24,1
10003032,APP10003032,2025SP,2024-04-17,Admit,2024-05-01,1
10003033,APP10003033,2025SP,2024-01-04,Admit,2024-01-19,0
10003034,APP10003034,2025SP,2024-03-14,Admit,2024-04-04,1
10003035,APP10003035,2025SP,2024-03-06,Admit,2024-03-14,0
10003036,APP10003036,2025SP,2024-01-18,Admit,2024-02-08,0
10003037,APP10003037,2024FA,2024-03-08,Admit,2024-03-13,1
10003038,APP10003038,2024FA,2024-06-23,Admit,2024-07-17,1
10003039,APP10003039,2024FA,2024-06-24,Admit,2024-07-04,1
10003040,APP10003040,2025SP,2024-04-05,Admit,2024-04-30,1
10003041,APP10003041,2025SP,2024-02-22,Admit,2024-03-17,0
10003042,APP10003042,2024FA,2024-02-18,Admit,2024-03-04,1
10003043,APP10003043,2024FA,2024-06-28,Admit,2024-07-09,1
10003044,APP10003044,2025SP,2024-05-22,Admit,2024-06-10,1
10003045,APP10003045,2025SP,2024-03-25,Admit,2024-04-24,1
10003046,APP10003046,2024FA,2024-04-05,Admit,2024-04-16,1
10003047,APP10003047,2025SP,2024-06-26,Admit,2024-07-16,1
10003048,APP10003048,2024FA,2024-03-13,Admit,2024-04-11,1
10003049,APP10003049,2025SP,2024-01-30,Admit,2024-02-08,1
10003050,APP10003050,2025SP,2024-05-26,Admit,2024-05-31,1
10003051,APP10003051,2024FA,2024-07-18,Admit,2024-08-13,1
10003052,APP10003052,2025SP,2024-04-20,Admit,2024-05-02,1
10003053,APP10003053,2025SP,2024-03-19,Admit,2024-04-06,1
10003054,APP10003054,2025SP,2024-06-29,Admit,2024-07-07,1
10003055,APP10003055,2025SP,2024-04-16,Admit,2024-05-07,1
10003056,APP10003056,2024FA,2024-07-05,Admit,2024-07-22,0
10003057,APP10003057,2025SP,2024-01-26,Admit,2024-02-13,1
10003058,APP10003058,2025SP,2024-05-15,Admit,2024-05-27,1
10003059,APP10003059,2024FA,2024-06-01,Admit,2024-06-11,1
10003060,APP10003060,2025SP,2024-07-04,Admit,2024-07-10,1
10003061,APP10003061,2025SP,2024-03-14,Admit,2024-03-27,1
10003062,APP10003062,2024FA,2024-07-19,Admit,2024-08-10,0
10003063,APP10003063,2025SP,2024-03-04,Admit,2024-03-14,0
10003064,APP10003064,2025SP,2024-06-14,Admit,2024-06-26,1
10003065,APP10003065,2025SP,2024-06-03,Admit,2024-06-28,0
10003066,APP10003066,2025SP,2024-05-09,Admit,2024-05-28,0
10003067,APP10003067,2025SP,2024-01-31,Admit,2024-02-22,1
10003068,APP10003068,2024FA,2024-04-27,Admit,2024-05-15,1
10003069,APP10003069,2025SP,2024-04-19,Admit,2024-05-13,1
10003070,APP10003070,2024FA,2024-04-01,Admit,2024-04-30,1
10003071,APP10003071,2025SP,2024-01-31,Admit,2024-02-13,1
10003072,APP10003072,2025SP,2024-04-07,Admit,2024-05-07,1
10003073,APP10003073,2025SP,2024-03-21,Admit,2024-04-12,0
10003074,APP10003074,2024FA,2024-01-17,Admit,2024-01-24,1
10003075,APP10003075,2025SP,2024-01-23,Admit,2024-01-30,0
10003076,APP10003076,2025SP,2024-01-05,Admit,2024-01-18,1
10003077,APP10003077,2025SP,2024-04-02,Admit,2024-04-21,1
10003078,APP10003078,2024FA,2024-06-14,Admit,2024-07-12,0
10003079,APP10003079,2024FA,2024-03-09,Admit,2024-03-27,1
10003080,APP10003080,2024FA,2024-07-11,Admit,2024-07-29,0
10003081,APP10003081,2025SP,2024-06-08,Admit,2024-06-29,0
10003082,APP10003082,2025SP,2024-01-20,Admit,2024-02-05,1
10003083,APP10003083,2025SP,2024-06-10,Admit,2024-06-21,1
10003084,APP10003084,2024FA,2024-03-10,Admit,2024-03-27,1
10003085,APP10003085,2025SP,2024-07-17,Admit,2024-08-12,1
10003086,APP10003086,2025SP,2024-02-06,Admit,2024-02-27,0
10003087,APP10003087,2025SP,2024-01-12,Admit,2024-02-06,1
10003088,APP10003088,2024FA,2024-06-30,Admit,2024-07-11,0
10003089,APP10003089,2024FA,2024-02-23,Admit,2024-03-23,1
10003090,APP10003090,2024FA,2024-04-24,Admit,2024-05-15,1
10003091,APP10003091,2025SP,2024-01-30,Admit,2024-02-11,1
10003092,APP10003092,2024FA,2024-01-09,Admit,2024-01-24,1
10003093,APP10003093,2025SP,2024-01-30,Admit,2024-02-16,1
10003094,APP10003094,2025SP,2024-03-24,Admit,2024-04-22,1
10003095,APP10003095,2024FA,2024-04-16,Admit,2024-04-25,1
10003096,APP10003096,2025SP,2024-01-12,Admit,2024-01-23,1
10003097,APP10003097,2024FA,2024-04-29,Admit,2024-05-16,1
10003098,APP10003098,2024FA,2024-03-15,Admit,2024-03-20,1
10003099,APP10003099,2025SP,2024-06-26,Admit,2024-07-24,1
10003100,APP10003100,2024FA,2024-01-15,Admit,2024-02-07,1
10003101,APP10003101,2024FA,2024-04-29,Admit,2024-05-20,0
10003102,APP10003102,2024FA,2024-01-20,Admit,2024-02-13,1
10003103,APP10003103,2025SP,2024-01-22,Admit,2024-02-16,0
10003104,APP10003104,2025SP,2024-04-28,Admit,2024-05-07,0
10003105,APP10003105,2024FA,2024-02-18,Admit,2024-03-17,1
10003106,APP10003106,2024FA,2024-01-03,Admit,2024-01-28,1
10003107,APP10003107,2024FA,2024-06-28,Admit,2024-07-08,0
10003108,APP10003108,2025SP,2024-05-04,Admit,2024-05-24,1
10003109,APP10003109,2024FA,2024-02-11,Admit,2024-02-18,1
10003110,APP10003110,2024FA,2024-01-11,Admit,2024-01-30,1
10003111,APP10003111,2024FA,2024-04-24,Admit,2024-05-16,1
10003112,APP10003112,2024FA,2024-02-14,Admit,2024-03-09,1
10003113,APP10003113,2025SP,2024-03-10,Admit,2024-04-02,1
10003114,APP10003114,2024FA,2024-01-05,Admit,2024-01-15,1
10003115,APP10003115,2024FA,2024-01-04,Admit,2024-01-11,1
10003116,APP10003116,2024FA,2024-04-26,Admit,2024-05-20,1
10003117,APP10003117,2024FA,2024-02-06,Admit,2024-02-29,1
10003118,APP10003118,2025SP,2024-05-13,Admit,2024-06-01,1
10003119,APP10003119,2024FA,2024-04-13,Admit,2024-05-01,1
10003120,APP10003120,2024FA,2024-01-15,Admit,2024-01-29,0
10003121,APP10003121,2025SP,2024-06-17,Admit,2024-06-28,1
10003122,APP10003122,2025SP,2024-03-27,Admit,2024-04-21,0
10003123,APP10003123,2025SP,2024-03-05,Admit,2024-04-04,0
10003124,APP10003124,2025SP,2024-01-04,Admit,2024-02-02,1
10003125,APP10003125,2025SP,2024-03-16,Admit,2024-04-02,0
10003126,APP10003126,2025SP,2024-05-08,Admit,2024-06-06,1
10003127,APP10003127,2025SP,2024-02-17,Admit,2024-03-09,1
10003128,APP10003128,2025SP,2024-05-06,Admit,2024-05-23,1
10003129,APP10003129,2025SP,2024-06-14,Admit,2024-06-22,1
10003130,APP10003130,2024FA,2024-01-01,Admit,2024-01-16,1
10003131,APP10003131,2024FA,2024-01-13,Admit,2024-01-23,1
10003132,APP10003132,2025SP,2024-04-08,Admit,2024-04-17,0
10003133,APP10003133,2025SP,2024-01-28,Admit,2024-02-03,0
10003134,APP10003134,2025SP,2024-01-20,Admit,2024-02-15,1
10003135,APP10003135,2024FA,2024-02-03,Admit,2024-02-24,1
10003136,APP10003136,2024FA,2024-05-01,Admit,2024-05-06,1
10003137,APP10003137,2025SP,2024-02-12,Admit,2024-03-06,1
10003138,APP10003138,2025SP,2024-05-01,Admit,2024-05-13,1
10003139,APP10003139,2025SP,2024-03-21,Admit,2024-04-06,1
10003140,APP10003140,2024FA,2024-04-17,Admit,2024-04-23,1
10003141,APP10003141,2024FA,2024-05-20,Admit,2024-06-14,1
10003142,APP10003142,2024FA,2024-03-02,Admit,2024-04-01,1
10003143,APP10003143,2024FA,2024-07-18,Admit,2024-08-06,0
10003144,APP10003144,2024FA,2024-04-17,Admit,2024-04-27,1
10003145,APP10003145,2024FA,2024-04-05,Admit,2024-04-11,1
10003146,APP10003146,2025SP,2024-06-02,Admit,2024-06-10,1
10003147,APP10003147,2024FA,2024-04-07,Admit,2024-04-13,1
10003148,APP10003148,2024FA,2024-07-13,Admit,2024-08-03,0
10003149,APP10003149,2025SP,2024-04-18,Admit,2024-04-29,0
10003150,APP10003150,2025SP,2024-03-19,Admit,2024-04-09,1
10003151,APP10003151,2024FA,2024-04-15,Admit,2024-04-29,1
10003152,APP10003152,2024FA,2024-01-07,Admit,2024-02-05,0
10003153,APP10003153,2025SP,2024-06-14,Admit,2024-06-22,1
10003154,APP10003154,2024FA,2024-06-19,Admit,2024-07-08,1
10003155,APP10003155,2024FA,2024-05-20,Admit,2024-06-19,1
10003156,APP10003156,2024FA,2024-07-09,Admit,2024-08-03,1
10003157,APP10003157,2025SP,2024-01-30,Admit,2024-02-11,0
10003158,APP10003158,2024FA,2024-01-08,Admit,2024-02-04,1
10003159,APP10003159,2024FA,2024-04-16,Admit,2024-05-05,0
10003160,APP10003160,2024FA,2024-04-18,Admit,2024-05-14,1
10003161,APP10003161,2024FA,2024-03-21,Admit,2024-04-01,1
10003162,APP10003162,2024FA,2024-04-16,Admit,2024-04-29,1
10003163,APP10003163,2024FA,2024-02-10,Admit,2024-02-20,1
10003164,APP10003164,2025SP,2024-07-06,Admit,2024-07-11,1
10003165,APP10003165,2025SP,2024-05-16,Admit,2024-05-30,1
10003166,APP10003166,2025SP,2024-07-13,Admit,2024-08-05,0
10003167,APP10003167,2025SP,2024-02-18,Admit,2024-03-04,1
10003168,APP10003168,2025SP,2024-06-24,Admit,2024-07-09,1
10003169,APP10003169,2024FA,2024-04-20,Admit,2024-05-19,1
10003170,APP10003170,2024FA,2024-06-16,Admit,2024-06-23,1
10003171,APP10003171,2024FA,2024-03-19,Admit,2024-03-28,0
10003172,APP10003172,2025SP,2024-04-06,Admit,2024-04-28,1
10003173,APP10003173,2025SP,2024-01-19,Admit,2024-02-09,1
10003174,APP10003174,2024FA,2024-05-29,Admit,2024-06-19,1
10003175,APP10003175,2025SP,2024-06-18,Admit,2024-07-17,1
10003176,APP10003176,2024FA,2024-02-16,Admit,2024-03-17,0
10003177,APP10003177,2024FA,2024-05-28,Admit,2024-06-05,1
10003178,APP10003178,2025SP,2024-02-06,Admit,2024-03-03,1
10003179,APP10003179,2025SP,2024-03-21,Admit,2024-03-30,1
10003180,APP10003180,2024FA,2024-07-13,Admit,2024-07-30,1
10003181,APP10003181,2024FA,2024-03-03,Admit,2024-03-08,0
10003182,APP10003182,2024FA,2024-01-24,Admit,2024-02-15,1
10003183,APP10003183,2024FA,2024-05-14,Admit,2024-05-23,1
10003184,APP10003184,2024FA,2024-04-10,Admit,2024-05-04,1
10003185,APP10003185,2024FA,2024-03-29,Admit,2024-04-26,1
10003186,APP10003186,2025SP,2024-04-01,Admit,2024-04-30,1
10003187,APP10003187,2025SP,2024-07-03,Admit,2024-07-17,0
10003188,APP10003188,2024FA,2024-02-04,Admit,2024-02-12,1
10003189,APP10003189,2025SP,2024-03-25,Admit,2024-04-14,1
10003190,APP10003190,2025SP,2024-03-05,Admit,2024-03-28,1
10003191,APP10003191,2024FA,2024-03-08,Admit,2024-03-23,0
10003192,APP10003192,2024FA,2024-05-31,Admit,2024-06-13,1
10003193,APP10003193,2025SP,2024-07-16,Admit,2024-08-08,1
10003194,APP10003194,2025SP,2024-04-14,Admit,2024-05-08,1
10003195,APP10003195,2025SP,2024-02-24,Admit,2024-03-09,1
10003196,APP10003196,2025SP,2024-05-29,Admit,2024-06-04,1
10003197,APP10003197,2025SP,2024-01-21,Admit,2024-02-12,0
10003198,APP10003198,2025SP,2024-06-03,Admit,2024-06-14,1
10003199,APP10003199,2024FA,2024-03-25,Admit,2024-04-13,1
10003200,APP10003200,2024FA,2024-06-15,Admit,2024-06-22,1
10003201,APP10003201,2025SP,2024-03-25,Admit,2024-04-02,0
10003202,APP10003202,2025SP,2024-07-09,Admit,2024-07-27,0
10003203,APP10003203,2024FA,2024-02-25,Admit,2024-03-23,1
10003204,APP10003204,2024FA,2024-03-18,Admit,2024-04-05,1
10003205,APP10003205,2024FA,2024-04-11,Admit,2024-04-27,0
10003206,APP10003206,2024FA,2024-04-27,Admit,2024-05-20,1
10003207,APP10003207,2024FA,2024-02-20,Admit,2024-03-05,1
10003208,APP10003208,2024FA,2024-06-14,Admit,2024-07-04,0
10003209,APP10003209,2025SP,2024-02-25,Admit,2024-03-03,1
10003210,APP10003210,2024FA,2024-02-04,Admit,2024-03-03,1
10003211,APP10003211,2024FA,2024-04-24,Admit,2024-05-13,1
10003212,APP10003212,2024FA,2024-01-06,Admit,2024-01-24,1
10003213,APP10003213,2024FA,2024-04-21,Admit,2024-05-09,1
10003214,APP10003214,2024FA,2024-05-14,Admit,2024-05-19,1
10003215,APP10003215,2024FA,2024-03-14,Admit,2024-04-06,0
10003216,APP10003216,2024FA,2024-04-16,Admit,2024-05-13,1
10003217,APP10003217,2024FA,2024-06-02,Admit,2024-06-13,0
10003218,APP10003218,2024FA,2024-02-29,Admit,2024-03-15,0
10003219,APP10003219,2024FA,2024-01-10,Admit,2024-01-24,1
10003220,APP10003220,2024FA,2024-06-11,Admit,2024-06-18,1
10003221,APP10003221,2024FA,2024-07-07,Admit,2024-07-27,0
10003222,APP10003222,2024FA,2024-01-17,Admit,2024-01-24,1
10003223,APP10003223,2024FA,2024-04-20,Admit,2024-04-30,1
10003224,APP10003224,2025SP,2024-04-23,Admit,2024-05-11,0
10003225,APP10003225,2024FA,2024-04-01,Admit,2024-04-08,0
10003226,APP10003226,2025SP,2024-04-26,Admit,2024-05-17,0
10003227,APP10003227,2025SP,2024-05-14,Admit,2024-06-06,1
10003228,APP10003228,2025SP,2024-06-19,Admit,2024-07-16,1
10003229,APP10003229,2024FA,2024-03-01,Admit,2024-03-21,1
10003230,APP10003230,2025SP,2024-06-04,Admit,2024-06-09,1
10003231,APP10003231,2025SP,2024-01-12,Admit,2024-01-22,1
10003232,APP10003232,2024FA,2024-04-04,Admit,2024-04-19,0
10003233,APP10003233,2024FA,2024-02-19,Admit,2024-03-09,1
10003234,APP10003234,2025SP,2024-06-05,Admit,2024-06-17,1
10003235,APP10003235,2024FA,2024-03-04,Admit,2024-03-22,1
10003236,APP10003236,2024FA,2024-06-26,Admit,2024-07-17,1
10003237,APP10003237,2024FA,2024-04-20,Admit,2024-05-04,1
10003238,APP10003238,2024FA,2024-02-11,Admit,2024-02-26,1
10003239,APP10003239,2025SP,2024-05-25,Admit,2024-06-13,1
10003240,APP10003240,2024FA,2024-04-12,Admit,2024-05-10,1
10003241,APP10003241,2025SP,2024-04-18,Admit,2024-05-02,0
10003242,APP10003242,2024FA,2024-01-15,Admit,2024-02-03,1
10003243,APP10003243,2024FA,2024-03-13,Admit,2024-04-07,0
10003244,APP10003244,2024FA,2024-05-19,Admit,2024-06-05,0
10003245,APP10003245,2024FA,2024-06-06,Admit,2024-06-13,1
10003246,APP10003246,2025SP,2024-04-30,Admit,2024-05-25,1
10003247,APP10003247,2024FA,2024-03-14,Admit,2024-04-04,1
10003248,APP10003248,2024FA,2024-03-31,Admit,2024-04-13,1
10003249,APP10003249,2024FA,2024-02-02,Admit,2024-02-14,1
10003250,APP10003250,2024FA,2024-03-07,Admit,2024-03-26,1
10003251,APP10003251,2025SP,2024-05-31,Admit,2024-06-24,1
10003252,APP10003252,2025SP,2024-03-24,Admit,2024-04-12,1
10003253,APP10003253,2024FA,2024-03-18,Admit,2024-04-02,0
10003254,APP10003254,2024FA,2024-03-18,Admit,2024-03-27,1
10003255,APP10003255,2024FA,2024-07-01,Admit,2024-07-06,1
10003256,APP10003256,2024FA,2024-01-22,Admit,2024-01-30,1
10003257,APP10003257,2025SP,2024-03-17,Admit,2024-03-31,1
10003258,APP10003258,2024FA,2024-06-20,Admit,2024-07-01,0
10003259,APP10003259,2024FA,2024-04-09,Admit,2024-04-15,1
10003260,APP10003260,2025SP,2024-06-15,Admit,2024-06-25,1
10003261,APP10003261,2024FA,2024-05-09,Admit,2024-05-21,0
10003262,APP10003262,2024FA,2024-06-23,Admit,2024-07-02,0
