student_id,course_section_id,term_id,enrollment_status,grade_letter,grade_points
10000576,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10000576,PHIL376-2025FA-S01,2025FA,ENROLLED,,
10000576,STAT413-2025FA-S01,2025FA,ENROLLED,,
10000577,MATH422-2025FA-S03,2025FA,ENROLLED,,
10000577,SOC436-2025FA-S01,2025FA,ENROLLED,,
10000577,ART207-2025FA-S01,2025FA,ENROLLED,,
10000577,MATH197-2025FA-S01,2025FA,ENROLLED,,
10000577,BIO447-2025FA-S01,2025FA,ENROLLED,,
10000577,ART164-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000577,MATH387-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000577,SOC488-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000577,PHYS326-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000578,ENG432-2025FA-S02,2025FA,ENROLLED,,
10000578,PSYC240-2025FA-S01,2025FA,ENROLLED,,
10000578,BUS312-2025FA-S01,2025FA,ENROLLED,,
10000578,ART123-2025FA-S01,2025FA,ENROLLED,,
10000579,STAT339-2025FA-S01,2025FA,ENROLLED,,
10000579,ART192-2025FA-S03,2025FA,ENROLLED,,
10000579,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10000579,ECON145-2025FA-S01,2025FA,ENROLLED,,
10000579,HIST407-2025SP-S01,2025SP,COMPLETED,D,1.0
10000579,CS377-2025SP-S01,2025SP,COMPLETED,C,2.0
10000579,HIST269-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000580,CHEM379-2025FA-S01,2025FA,ENROLLED,,
10000580,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10000580,PSYC116-2025FA-S03,2025FA,ENROLLED,,
10000580,PHYS137-2025FA-S01,2025FA,ENROLLED,,
10000581,CHEM442-2025FA-S01,2025FA,ENROLLED,,
10000581,CHEM286-2025FA-S02,2025FA,ENROLLED,,
10000581,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10000581,MATH442-2025FA-S02,2025FA,ENROLLED,,
10000582,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10000582,BUS370-2025FA-S01,2025FA,ENROLLED,,
10000582,PHYS243-2025FA-S01,2025FA,ENROLLED,,
10000582,CS228-2025FA-S01,2025FA,ENROLLED,,
10000583,SOC312-2025FA-S01,2025FA,ENROLLED,,
10000583,ART372-2025FA-S02,2025FA,ENROLLED,,
10000583,BUS301-2025FA-S01,2025FA,ENROLLED,,
10000583,ENG153-2025FA-S02,2025FA,ENROLLED,,
10000583,PHIL375-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000583,STAT426-2025SP-S03,2025SP,COMPLETED,B+,3.3
10000583,SOC495-2025SP-S02,2025SP,COMPLETED,D,1.0
10000584,PHYS301-2025FA-S01,2025FA,ENROLLED,,
10000584,CS377-2025FA-S01,2025FA,ENROLLED,,
10000584,PSYC212-2025FA-S02,2025FA,ENROLLED,,
10000584,HIST492-2025FA-S01,2025FA,ENROLLED,,
10000585,BUS392-2025FA-S01,2025FA,ENROLLED,,
10000585,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10000585,BUS252-2025FA-S01,2025FA,ENROLLED,,
10000585,SOC143-2025FA-S03,2025FA,ENROLLED,,
10000585,CS228-2025FA-S01,2025FA,ENROLLED,,
10000586,SOC228-2025FA-S01,2025FA,ENROLLED,,
10000586,ART332-2025FA-S01,2025FA,ENROLLED,,
10000586,CS342-2025FA-S01,2025FA,ENROLLED,,
10000586,PHYS250-2025FA-S01,2025FA,ENROLLED,,
10000587,CS451-2025FA-S02,2025FA,ENROLLED,,
10000587,ECON145-2025FA-S02,2025FA,ENROLLED,,
10000587,BUS106-2025FA-S01,2025FA,ENROLLED,,
10000587,SOC495-2025FA-S02,2025FA,ENROLLED,,
10000588,CS365-2025FA-S02,2025FA,ENROLLED,,
10000588,STAT192-2025FA-S01,2025FA,ENROLLED,,
10000588,STAT480-2025FA-S02,2025FA,ENROLLED,,
10000588,CHEM360-2025FA-S01,2025FA,ENROLLED,,
10000589,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10000589,BUS301-2025FA-S03,2025FA,ENROLLED,,
10000589,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10000589,ENG104-2025FA-S02,2025FA,ENROLLED,,
10000589,BIO144-2025FA-S01,2025FA,ENROLLED,,
10000589,ENG287-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000589,PHIL104-2025SP-S03,2025SP,COMPLETED,B-,2.7
10000589,ART207-2025SP-S02,2025SP,COMPLETED,A-,3.7
10000590,ENG175-2025FA-S01,2025FA,ENROLLED,,
10000590,CS451-2025FA-S02,2025FA,ENROLLED,,
10000590,BUS106-2025FA-S01,2025FA,ENROLLED,,
10000590,CHEM379-2025FA-S01,2025FA,ENROLLED,,
10000590,SOC436-2025FA-S01,2025FA,ENROLLED,,
10000590,MATH442-2025SP-S01,2025SP,COMPLETED,D,1.0
10000590,PHYS301-2025SP-S01,2025SP,COMPLETED,C,2.0
10000590,PHYS326-2025SP-S01,2025SP,COMPLETED,D,1.0
10000590,PSYC240-2025SP-S01,2025SP,COMPLETED,F,0.0
10000591,BUS119-2025FA-S02,2025FA,ENROLLED,,
10000591,PHYS301-2025FA-S02,2025FA,ENROLLED,,
10000591,BIO447-2025FA-S01,2025FA,ENROLLED,,
10000591,HIST115-2025FA-S01,2025FA,ENROLLED,,
10000591,BUS301-2025FA-S03,2025FA,ENROLLED,,
10000591,CHEM181-2025SP-S01,2025SP,COMPLETED,B,3.0
10000591,BIO477-2025SP-S03,2025SP,COMPLETED,B-,2.7
10000591,CS228-2025SP-S01,2025SP,COMPLETED,D,1.0
10000592,ART192-2025FA-S03,2025FA,ENROLLED,,
10000592,MATH422-2025FA-S02,2025FA,ENROLLED,,
10000592,PSYC116-2025FA-S03,2025FA,ENROLLED,,
10000592,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10000592,ECON406-2025FA-S02,2025FA,ENROLLED,,
10000592,BIO192-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000592,CHEM190-2025SP-S01,2025SP,COMPLETED,D,1.0
10000592,STAT297-2025SP-S02,2025SP,COMPLETED,A-,3.7
10000592,CS441-2025SP-S02,2025SP,COMPLETED,F,0.0
10000593,STAT480-2025FA-S01,2025FA,ENROLLED,,
10000593,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10000593,CS291-2025FA-S01,2025FA,ENROLLED,,
10000593,SOC495-2025FA-S02,2025FA,ENROLLED,,
10000594,ECON145-2025FA-S02,2025FA,ENROLLED,,
10000594,CHEM181-2025FA-S01,2025FA,ENROLLED,,
10000594,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10000594,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10000595,HIST254-2025FA-S01,2025FA,ENROLLED,,
10000595,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10000595,ART152-2025FA-S01,2025FA,ENROLLED,,
10000595,SOC312-2025FA-S01,2025FA,ENROLLED,,
10000595,CS228-2025FA-S01,2025FA,ENROLLED,,
10000595,PHIL375-2025SP-S01,2025SP,COMPLETED,D,1.0
10000595,ECON152-2025SP-S01,2025SP,COMPLETED,C,2.0
10000595,MATH422-2025SP-S02,2025SP,COMPLETED,F,0.0
10000596,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10000596,ECON145-2025FA-S01,2025FA,ENROLLED,,
10000596,STAT192-2025FA-S01,2025FA,ENROLLED,,
10000596,MATH387-2025FA-S01,2025FA,ENROLLED,,
10000596,ART207-2025SP-S01,2025SP,COMPLETED,A,4.0
10000596,STAT297-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000596,CS498-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000596,ART188-2025SP-S01,2025SP,COMPLETED,B,3.0
10000597,MATH422-2025FA-S01,2025FA,ENROLLED,,
10000597,MATH265-2025FA-S01,2025FA,ENROLLED,,
10000597,SOC143-2025FA-S01,2025FA,ENROLLED,,
10000597,MATH442-2025FA-S03,2025FA,ENROLLED,,
10000597,BIO447-2025FA-S01,2025FA,ENROLLED,,
10000598,ENG287-2025FA-S01,2025FA,ENROLLED,,
10000598,ART192-2025FA-S02,2025FA,ENROLLED,,
10000598,BIO144-2025FA-S01,2025FA,ENROLLED,,
10000598,MATH387-2025FA-S01,2025FA,ENROLLED,,
10000598,BIO113-2025SP-S01,2025SP,COMPLETED,F,0.0
10000598,MATH387-2025SP-S01,2025SP,COMPLETED,D,1.0
10000598,PSYC108-2025SP-S01,2025SP,COMPLETED,D,1.0
10000598,CS377-2025SP-S03,2025SP,COMPLETED,D,1.0
10000599,PHYS261-2025FA-S01,2025FA,ENROLLED,,
10000599,CS377-2025FA-S01,2025FA,ENROLLED,,
10000599,PHYS137-2025FA-S03,2025FA,ENROLLED,,
10000599,SOC317-2025FA-S01,2025FA,ENROLLED,,
10000600,CS441-2025FA-S01,2025FA,ENROLLED,,
10000600,ART188-2025FA-S01,2025FA,ENROLLED,,
10000600,MATH296-2025FA-S01,2025FA,ENROLLED,,
10000600,CHEM442-2025FA-S01,2025FA,ENROLLED,,
10000601,PHYS392-2025FA-S01,2025FA,ENROLLED,,
10000601,PSYC240-2025FA-S02,2025FA,ENROLLED,,
10000601,PHYS137-2025FA-S02,2025FA,ENROLLED,,
10000601,ART164-2025FA-S02,2025FA,ENROLLED,,
10000602,CS241-2025FA-S01,2025FA,ENROLLED,,
10000602,MATH265-2025FA-S01,2025FA,ENROLLED,,
10000602,PSYC108-2025FA-S01,2025FA,ENROLLED,,
10000602,STAT268-2025FA-S01,2025FA,ENROLLED,,
10000602,ART152-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000602,CS320-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000602,CS291-2025SP-S02,2025SP,COMPLETED,C,2.0
10000603,CHEM286-2025FA-S01,2025FA,ENROLLED,,
10000603,SOC239-2025FA-S01,2025FA,ENROLLED,,
10000603,HIST254-2025FA-S01,2025FA,ENROLLED,,
10000603,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10000603,PSYC212-2025FA-S01,2025FA,ENROLLED,,
10000604,SOC312-2025FA-S01,2025FA,ENROLLED,,
10000604,PHYS261-2025FA-S01,2025FA,ENROLLED,,
10000604,MATH442-2025FA-S01,2025FA,ENROLLED,,
10000604,CS441-2025FA-S01,2025FA,ENROLLED,,
10000604,ENG432-2025FA-S01,2025FA,ENROLLED,,
10000605,BIO447-2025FA-S01,2025FA,ENROLLED,,
10000605,CHEM442-2025FA-S02,2025FA,ENROLLED,,
10000605,BUS119-2025FA-S01,2025FA,ENROLLED,,
10000605,SOC312-2025FA-S02,2025FA,ENROLLED,,
10000605,BUS301-2025FA-S03,2025FA,ENROLLED,,
10000605,SOC436-2025SP-S02,2025SP,COMPLETED,C,2.0
10000605,PHIL378-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000605,ART207-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000605,BIO477-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000606,MATH267-2025FA-S01,2025FA,ENROLLED,,
10000606,CS342-2025FA-S01,2025FA,ENROLLED,,
10000606,BUS106-2025FA-S01,2025FA,ENROLLED,,
10000606,PHIL104-2025FA-S01,2025FA,ENROLLED,,
10000606,ART192-2025FA-S01,2025FA,ENROLLED,,
10000606,HIST329-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000606,CS377-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000606,CS291-2025SP-S02,2025SP,COMPLETED,B,3.0
10000607,CS451-2025FA-S01,2025FA,ENROLLED,,
10000607,PSYC474-2025FA-S01,2025FA,ENROLLED,,
10000607,ART164-2025FA-S01,2025FA,ENROLLED,,
10000607,ART188-2025FA-S01,2025FA,ENROLLED,,
10000607,CS451-2025SP-S01,2025SP,COMPLETED,F,0.0
10000607,PHYS137-2025SP-S01,2025SP,COMPLETED,D,1.0
10000607,ENG104-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000607,CHEM300-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000608,BIO222-2025FA-S02,2025FA,ENROLLED,,
10000608,ECON145-2025FA-S02,2025FA,ENROLLED,,
10000608,PHIL104-2025FA-S01,2025FA,ENROLLED,,
10000608,HIST407-2025FA-S01,2025FA,ENROLLED,,
10000608,ECON392-2025FA-S01,2025FA,ENROLLED,,
10000608,MATH442-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000608,STAT268-2025SP-S01,2025SP,COMPLETED,F,0.0
10000608,ENG153-2025SP-S03,2025SP,COMPLETED,F,0.0
10000609,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10000609,SOC436-2025FA-S02,2025FA,ENROLLED,,
10000609,CS451-2025FA-S01,2025FA,ENROLLED,,
10000609,ENG104-2025FA-S01,2025FA,ENROLLED,,
10000609,MATH197-2025FA-S01,2025FA,ENROLLED,,
10000610,SOC239-2025FA-S01,2025FA,ENROLLED,,
10000610,MATH422-2025FA-S01,2025FA,ENROLLED,,
10000610,MATH296-2025FA-S01,2025FA,ENROLLED,,
10000610,ENG432-2025FA-S02,2025FA,ENROLLED,,
10000610,BUS119-2025SP-S01,2025SP,COMPLETED,D,1.0
10000610,ECON398-2025SP-S01,2025SP,COMPLETED,D,1.0
10000610,PHIL104-2025SP-S01,2025SP,COMPLETED,C,2.0
10000611,CHEM286-2025FA-S02,2025FA,ENROLLED,,
10000611,STAT192-2025FA-S01,2025FA,ENROLLED,,
10000611,BUS106-2025FA-S02,2025FA,ENROLLED,,
10000611,STAT480-2025FA-S01,2025FA,ENROLLED,,
10000611,CHEM181-2025FA-S01,2025FA,ENROLLED,,
10000611,MATH265-2025SP-S01,2025SP,COMPLETED,D,1.0
10000611,CS441-2025SP-S01,2025SP,COMPLETED,B,3.0
10000611,MATH387-2025SP-S02,2025SP,COMPLETED,B-,2.7
10000612,MATH442-2025FA-S01,2025FA,ENROLLED,,
10000612,STAT480-2025FA-S02,2025FA,ENROLLED,,
10000612,SOC312-2025FA-S01,2025FA,ENROLLED,,
10000612,BIO477-2025FA-S01,2025FA,ENROLLED,,
10000612,ART372-2025SP-S01,2025SP,COMPLETED,B,3.0
10000612,PSYC120-2025SP-S02,2025SP,COMPLETED,B+,3.3
10000612,ENG432-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000612,CHEM181-2025SP-S03,2025SP,COMPLETED,F,0.0
10000613,STAT413-2025FA-S02,2025FA,ENROLLED,,
10000613,MATH442-2025FA-S02,2025FA,ENROLLED,,
10000613,STAT480-2025FA-S02,2025FA,ENROLLED,,
10000613,ART123-2025FA-S01,2025FA,ENROLLED,,
10000614,STAT297-2025FA-S01,2025FA,ENROLLED,,
10000614,BIO477-2025FA-S01,2025FA,ENROLLED,,
10000614,CS320-2025FA-S01,2025FA,ENROLLED,,
10000614,BUS301-2025FA-S03,2025FA,ENROLLED,,
10000615,ART192-2025FA-S01,2025FA,ENROLLED,,
10000615,PSYC240-2025FA-S02,2025FA,ENROLLED,,
10000615,SOC488-2025FA-S01,2025FA,ENROLLED,,
10000615,BIO477-2025FA-S01,2025FA,ENROLLED,,
10000615,ENG153-2025SP-S02,2025SP,COMPLETED,C+,2.3
10000615,STAT426-2025SP-S02,2025SP,COMPLETED,C+,2.3
10000615,ART323-2025SP-S02,2025SP,COMPLETED,F,0.0
10000616,CHEM286-2025FA-S01,2025FA,ENROLLED,,
10000616,ART207-2025FA-S01,2025FA,ENROLLED,,
10000616,MATH267-2025FA-S01,2025FA,ENROLLED,,
10000616,PHYS326-2025FA-S01,2025FA,ENROLLED,,
10000616,BUS119-2025FA-S03,2025FA,ENROLLED,,
10000616,CS441-2025SP-S02,2025SP,COMPLETED,B+,3.3
10000616,CS377-2025SP-S03,2025SP,COMPLETED,A,4.0
10000616,MATH265-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000616,CS228-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000617,PSYC240-2025FA-S02,2025FA,ENROLLED,,
10000617,STAT297-2025FA-S01,2025FA,ENROLLED,,
10000617,SOC239-2025FA-S02,2025FA,ENROLLED,,
10000617,ECON152-2025FA-S01,2025FA,ENROLLED,,
10000617,PHIL376-2025SP-S01,2025SP,COMPLETED,D,1.0
10000617,PSYC212-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000617,PHIL104-2025SP-S01,2025SP,COMPLETED,A,4.0
10000618,STAT268-2025FA-S01,2025FA,ENROLLED,,
10000618,STAT339-2025FA-S01,2025FA,ENROLLED,,
10000618,SOC143-2025FA-S03,2025FA,ENROLLED,,
10000618,BIO222-2025FA-S01,2025FA,ENROLLED,,
10000619,BUS252-2025FA-S01,2025FA,ENROLLED,,
10000619,HIST269-2025FA-S01,2025FA,ENROLLED,,
10000619,STAT426-2025FA-S01,2025FA,ENROLLED,,
10000619,SOC488-2025FA-S01,2025FA,ENROLLED,,
10000620,ART332-2025FA-S01,2025FA,ENROLLED,,
10000620,BIO192-2025FA-S01,2025FA,ENROLLED,,
10000620,PSYC116-2025FA-S01,2025FA,ENROLLED,,
10000620,CS438-2025FA-S01,2025FA,ENROLLED,,
10000620,ECON145-2025FA-S02,2025FA,ENROLLED,,
10000620,PHIL104-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000620,PHIL104-2025SP-S02,2025SP,COMPLETED,B,3.0
10000620,ART372-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000620,SOC143-2025SP-S03,2025SP,COMPLETED,B-,2.7
10000621,MATH296-2025FA-S01,2025FA,ENROLLED,,
10000621,BIO192-2025FA-S01,2025FA,ENROLLED,,
10000621,MATH442-2025FA-S01,2025FA,ENROLLED,,
10000621,STAT413-2025FA-S01,2025FA,ENROLLED,,
10000621,SOC143-2025FA-S03,2025FA,ENROLLED,,
10000621,BUS433-2025SP-S01,2025SP,COMPLETED,F,0.0
10000621,ENG432-2025SP-S02,2025SP,COMPLETED,B-,2.7
10000621,ENG153-2025SP-S03,2025SP,COMPLETED,F,0.0
10000621,BIO493-2025SP-S03,2025SP,COMPLETED,A,4.0
10000622,BUS119-2025FA-S01,2025FA,ENROLLED,,
10000622,STAT413-2025FA-S01,2025FA,ENROLLED,,
10000622,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10000622,PSYC212-2025FA-S01,2025FA,ENROLLED,,
10000622,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10000623,MATH422-2025FA-S01,2025FA,ENROLLED,,
10000623,HIST344-2025FA-S01,2025FA,ENROLLED,,
10000623,STAT192-2025FA-S01,2025FA,ENROLLED,,
10000623,SOC239-2025FA-S03,2025FA,ENROLLED,,
10000624,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10000624,STAT413-2025FA-S01,2025FA,ENROLLED,,
10000624,MATH265-2025FA-S01,2025FA,ENROLLED,,
10000624,PHIL376-2025FA-S01,2025FA,ENROLLED,,
10000624,ECON312-2025FA-S01,2025FA,ENROLLED,,
10000624,MATH422-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000624,CS438-2025SP-S02,2025SP,COMPLETED,A,4.0
10000624,ENG432-2025SP-S01,2025SP,COMPLETED,B,3.0
10000625,ECON398-2025FA-S01,2025FA,ENROLLED,,
10000625,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10000625,SOC143-2025FA-S03,2025FA,ENROLLED,,
10000625,STAT426-2025FA-S02,2025FA,ENROLLED,,
10000625,ECON406-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000625,PSYC466-2025SP-S01,2025SP,COMPLETED,D,1.0
10000625,ENG104-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000626,ART188-2025FA-S01,2025FA,ENROLLED,,
10000626,STAT413-2025FA-S02,2025FA,ENROLLED,,
10000626,SOC228-2025FA-S01,2025FA,ENROLLED,,
10000626,MATH422-2025FA-S03,2025FA,ENROLLED,,
10000626,ENG432-2025FA-S02,2025FA,ENROLLED,,
10000626,ENG432-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000626,PHYS261-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000626,ART192-2025SP-S02,2025SP,COMPLETED,B,3.0
10000626,ECON145-2025SP-S01,2025SP,COMPLETED,D,1.0
10000627,PHYS137-2025FA-S01,2025FA,ENROLLED,,
10000627,ECON297-2025FA-S01,2025FA,ENROLLED,,
10000627,PSYC108-2025FA-S01,2025FA,ENROLLED,,
10000627,BIO222-2025FA-S02,2025FA,ENROLLED,,
10000627,SOC239-2025FA-S01,2025FA,ENROLLED,,
10000627,BIO144-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000627,BIO493-2025SP-S01,2025SP,COMPLETED,F,0.0
10000627,ENG175-2025SP-S01,2025SP,COMPLETED,F,0.0
10000627,PHIL376-2025SP-S01,2025SP,COMPLETED,A,4.0
10000628,PSYC466-2025FA-S01,2025FA,ENROLLED,,
10000628,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10000628,PSYC108-2025FA-S01,2025FA,ENROLLED,,
10000628,CS377-2025FA-S01,2025FA,ENROLLED,,
10000628,BIO144-2025FA-S01,2025FA,ENROLLED,,
10000628,MATH387-2025SP-S02,2025SP,COMPLETED,B-,2.7
10000628,ENG226-2025SP-S01,2025SP,COMPLETED,A,4.0
10000628,PSYC251-2025SP-S02,2025SP,COMPLETED,B+,3.3
10000628,PHYS137-2025SP-S02,2025SP,COMPLETED,A-,3.7
10000629,ENG153-2025FA-S02,2025FA,ENROLLED,,
10000629,PHYS301-2025FA-S01,2025FA,ENROLLED,,
10000629,ART207-2025FA-S01,2025FA,ENROLLED,,
10000629,ENG287-2025FA-S01,2025FA,ENROLLED,,
10000629,PHYS392-2025SP-S01,2025SP,COMPLETED,D,1.0
10000629,ENG226-2025SP-S03,2025SP,COMPLETED,F,0.0
10000629,ENG153-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000629,CS342-2025SP-S01,2025SP,COMPLETED,C,2.0
10000630,SOC312-2025FA-S03,2025FA,ENROLLED,,
10000630,CHEM131-2025FA-S01,2025FA,ENROLLED,,
10000630,PHIL241-2025FA-S01,2025FA,ENROLLED,,
10000630,BIO160-2025FA-S01,2025FA,ENROLLED,,
10000630,SOC312-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000630,PHYS137-2025SP-S02,2025SP,COMPLETED,B+,3.3
10000630,ART323-2025SP-S02,2025SP,COMPLETED,F,0.0
10000631,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10000631,HIST407-2025FA-S01,2025FA,ENROLLED,,
10000631,CHEM181-2025FA-S01,2025FA,ENROLLED,,
10000631,BUS370-2025FA-S01,2025FA,ENROLLED,,
10000632,SOC312-2025FA-S02,2025FA,ENROLLED,,
10000632,PSYC474-2025FA-S01,2025FA,ENROLLED,,
10000632,ECON255-2025FA-S01,2025FA,ENROLLED,,
10000632,BIO113-2025FA-S01,2025FA,ENROLLED,,
10000633,ART123-2025FA-S01,2025FA,ENROLLED,,
10000633,MATH442-2025FA-S03,2025FA,ENROLLED,,
10000633,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10000633,ART372-2025FA-S01,2025FA,ENROLLED,,
10000634,ENG287-2025FA-S01,2025FA,ENROLLED,,
10000634,SOC488-2025FA-S01,2025FA,ENROLLED,,
10000634,CHEM442-2025FA-S03,2025FA,ENROLLED,,
10000634,MATH422-2025FA-S01,2025FA,ENROLLED,,
10000634,BUS199-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000634,PSYC466-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000634,BIO493-2025SP-S02,2025SP,COMPLETED,A-,3.7
10000634,PHIL104-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000635,PHIL376-2025FA-S02,2025FA,ENROLLED,,
10000635,BIO160-2025FA-S01,2025FA,ENROLLED,,
10000635,BIO192-2025FA-S01,2025FA,ENROLLED,,
10000635,BUS433-2025FA-S01,2025FA,ENROLLED,,
10000635,ECON115-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000635,MATH387-2025SP-S02,2025SP,COMPLETED,B-,2.7
10000635,CS451-2025SP-S01,2025SP,COMPLETED,F,0.0
10000636,PSYC240-2025FA-S01,2025FA,ENROLLED,,
10000636,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10000636,MATH267-2025FA-S01,2025FA,ENROLLED,,
10000636,CHEM442-2025FA-S01,2025FA,ENROLLED,,
10000637,MATH296-2025FA-S01,2025FA,ENROLLED,,
10000637,CHEM286-2025FA-S02,2025FA,ENROLLED,,
10000637,PSYC466-2025FA-S01,2025FA,ENROLLED,,
10000637,SOC495-2025FA-S01,2025FA,ENROLLED,,
10000638,CS377-2025FA-S01,2025FA,ENROLLED,,
10000638,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10000638,BIO477-2025FA-S01,2025FA,ENROLLED,,
10000638,CHEM286-2025FA-S01,2025FA,ENROLLED,,
10000639,PSYC240-2025FA-S03,2025FA,ENROLLED,,
10000639,STAT339-2025FA-S01,2025FA,ENROLLED,,
10000639,MATH265-2025FA-S01,2025FA,ENROLLED,,
10000639,ECON312-2025FA-S01,2025FA,ENROLLED,,
10000639,ART323-2025FA-S01,2025FA,ENROLLED,,
10000640,MATH422-2025FA-S01,2025FA,ENROLLED,,
10000640,BUS312-2025FA-S01,2025FA,ENROLLED,,
10000640,PSYC474-2025FA-S01,2025FA,ENROLLED,,
10000640,MATH387-2025FA-S01,2025FA,ENROLLED,,
10000640,PSYC474-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000640,MATH422-2025SP-S02,2025SP,COMPLETED,B+,3.3
10000640,ART348-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000640,BIO477-2025SP-S02,2025SP,COMPLETED,B+,3.3
10000641,MATH442-2025FA-S03,2025FA,ENROLLED,,
10000641,MATH132-2025FA-S01,2025FA,ENROLLED,,
10000641,BUS119-2025FA-S02,2025FA,ENROLLED,,
10000641,HIST254-2025FA-S01,2025FA,ENROLLED,,
10000641,MATH422-2025FA-S02,2025FA,ENROLLED,,
10000642,ECON145-2025FA-S01,2025FA,ENROLLED,,
10000642,MATH422-2025FA-S01,2025FA,ENROLLED,,
10000642,PSYC120-2025FA-S03,2025FA,ENROLLED,,
10000642,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10000642,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10000642,PHIL241-2025SP-S02,2025SP,COMPLETED,D,1.0
10000642,HIST329-2025SP-S01,2025SP,COMPLETED,F,0.0
10000642,ART188-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000643,PSYC108-2025FA-S01,2025FA,ENROLLED,,
10000643,ART192-2025FA-S03,2025FA,ENROLLED,,
10000643,BUS301-2025FA-S03,2025FA,ENROLLED,,
10000643,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10000643,PHIL375-2025SP-S01,2025SP,COMPLETED,C,2.0
10000643,BIO493-2025SP-S02,2025SP,COMPLETED,A-,3.7
10000643,MATH387-2025SP-S01,2025SP,COMPLETED,B,3.0
10000644,ECON255-2025FA-S01,2025FA,ENROLLED,,
10000644,SOC436-2025FA-S01,2025FA,ENROLLED,,
10000644,BUS119-2025FA-S02,2025FA,ENROLLED,,
10000644,ART164-2025FA-S02,2025FA,ENROLLED,,
10000644,PSYC120-2025SP-S02,2025SP,COMPLETED,A-,3.7
10000644,PHYS326-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000644,ECON255-2025SP-S02,2025SP,COMPLETED,B-,2.7
10000645,ART323-2025FA-S01,2025FA,ENROLLED,,
10000645,CHEM442-2025FA-S03,2025FA,ENROLLED,,
10000645,PHYS261-2025FA-S01,2025FA,ENROLLED,,
10000645,PHIL378-2025FA-S01,2025FA,ENROLLED,,
