award_id,student_id,term_id,aid_type,amount,disbursed_dt
AWD0001548,10001933,2025FA,Scholarship,1289,2025-08-20
AWD0001549,10001934,2025FA,Loan,2776,2025-08-20
AWD0001550,10001935,2025FA,Loan,1177,2025-08-20
AWD0001551,10001936,2025FA,Grant,1214,2025-08-20
AWD0001552,10001936,2025SP,Loan,3060,2025-01-10
AWD0001553,10001938,2025FA,Grant,3121,2025-08-20
AWD0001554,10001939,2025FA,Grant,832,2025-08-20
AWD0001555,10001940,2025FA,Loan,1623,2025-08-20
AWD0001556,10001941,2025FA,Loan,2834,2025-08-20
AWD0001557,10001942,2025FA,Loan,3069,2025-08-20
AWD0001558,10001943,2025FA,Grant,2471,2025-08-20
AWD0001559,10001944,2025FA,Scholarship,2228,2025-08-20
AWD0001560,10001944,2025SP,Scholarship,2468,2025-01-10
AWD0001561,10001946,2025SP,Scholarship,2290,2025-01-10
AWD0001562,10001947,2025FA,Scholarship,3481,2025-08-20
AWD0001563,10001948,2025FA,Grant,3261,2025-08-20
AWD0001564,10001950,2025FA,Grant,2677,2025-08-20
AWD0001565,10001950,2025SP,Grant,2801,2025-01-10
AWD0001566,10001951,2025FA,Loan,1521,2025-08-20
AWD0001567,10001951,2025SP,Loan,2000,2025-01-10
AWD0001568,10001952,2025FA,Grant,1663,2025-08-20
AWD0001569,10001953,2025FA,Grant,2850,2025-08-20
AWD0001570,10001956,2025SP,Scholarship,2098,2025-01-10
AWD0001571,10001957,2025FA,Loan,2834,2025-08-20
AWD0001572,10001958,2025FA,Grant,3038,2025-08-20
AWD0001573,10001959,2025FA,Grant,3296,2025-08-20
AWD0001574,10001960,2025FA,Loan,1436,2025-08-20
AWD0001575,10001961,2025FA,Grant,575,2025-08-20
AWD0001576,10001961,2025SP,Loan,1321,2025-01-10
AWD0001577,10001962,2025SP,Loan,2878,2025-01-10
AWD0001578,10001963,2025FA,Loan,859,2025-08-20
AWD0001579,10001964,2025FA,Scholarship,1915,2025-08-20
AWD0001580,10001969,2025SP,Grant,2655,2025-01-10
AWD0001581,10001971,2025FA,Grant,870,2025-08-20
AWD0001582,10001971,2025SP,Grant,3480,2025-01-10
AWD0001583,10001972,2025FA,Scholarship,613,2025-08-20
AWD0001584,10001973,2025FA,Grant,540,2025-08-20
AWD0001585,10001973,2025SP,Scholarship,2374,2025-01-10
AWD0001586,10001974,2025FA,Scholarship,2865,2025-08-20
AWD0001587,10001975,2025FA,Loan,2299,2025-08-20
AWD0001588,10001975,2025SP,Loan,1928,2025-01-10
AWD0001589,10001976,2025FA,Scholarship,3461,2025-08-20
AWD0001590,10001977,2025FA,Loan,1905,2025-08-20
AWD0001591,10001979,2025FA,Grant,1069,2025-08-20
AWD0001592,10001981,2025FA,Grant,1343,2025-08-20
AWD0001593,10001983,2025FA,Grant,558,2025-08-20
AWD0001594,10001983,2025SP,Loan,2546,2025-01-10
AWD0001595,10001984,2025FA,Loan,3075,2025-08-20
AWD0001596,10001986,2025FA,Grant,1495,2025-08-20
AWD0001597,10001987,2025FA,Loan,798,2025-08-20
AWD0001598,10001988,2025FA,Scholarship,3212,2025-08-20
AWD0001599,10001989,2025FA,Scholarship,1562,2025-08-20
AWD0001600,10001990,2025FA,Scholarship,1640,2025-08-20
AWD0001601,10001991,2025FA,Loan,2661,2025-08-20
AWD0001602,10001991,2025SP,Scholarship,2467,2025-01-10
AWD0001603,10001992,2025FA,Grant,1800,2025-08-20
AWD0001604,10001993,2025SP,Scholarship,2475,2025-01-10
AWD0001605,10001994,2025FA,Loan,2154,2025-08-20
AWD0001606,10001995,2025FA,Grant,2017,2025-08-20
AWD0001607,10001995,2025SP,Grant,1358,2025-01-10
AWD0001608,10001996,2025FA,Loan,2631,2025-08-20
AWD0001609,10001996,2025SP,Grant,2567,2025-01-10
AWD0001610,10001997,2025FA,Loan,3420,2025-08-20
AWD0001611,10001997,2025SP,Grant,2838,2025-01-10
AWD0001612,10001998,2025FA,Grant,3303,2025-08-20
AWD0001613,10002001,2025FA,Loan,3277,2025-08-20
AWD0001614,10002002,2025FA,Loan,1000,2025-08-20
AWD0001615,10002005,2025FA,Grant,2937,2025-08-20
AWD0001616,10002006,2025FA,Grant,2333,2025-08-20
AWD0001617,10002007,2025FA,Loan,578,2025-08-20
AWD0001618,10002007,2025SP,Grant,991,2025-01-10
AWD0001619,10002008,2025FA,Scholarship,902,2025-08-20
AWD0001620,10002009,2025FA,Loan,3412,2025-08-20
AWD0001621,10002010,2025FA,Scholarship,1855,2025-08-20
AWD0001622,10002012,2025FA,Loan,1597,2025-08-20
AWD0001623,10002013,2025FA,Loan,2852,2025-08-20
AWD0001624,10002016,2025SP,Loan,3295,2025-01-10
AWD0001625,10002020,2025SP,Loan,2098,2025-01-10
AWD0001626,10002021,2025SP,Grant,1083,2025-01-10
AWD0001627,10002025,2025FA,Grant,2997,2025-08-20
AWD0001628,10002026,2025FA,Loan,1070,2025-08-20
AWD0001629,10002027,2025FA,Grant,1961,2025-08-20
AWD0001630,10002029,2025FA,Grant,3176,2025-08-20
AWD0001631,10002030,2025SP,Grant,2249,2025-01-10
AWD0001632,10002032,2025SP,Scholarship,1057,2025-01-10
AWD0001633,10002033,2025FA,Grant,1656,2025-08-20
AWD0001634,10002035,2025FA,Scholarship,965,2025-08-20
AWD0001635,10002035,2025SP,Scholarship,2576,2025-01-10
AWD0001636,10002037,2025FA,Grant,3199,2025-08-20
AWD0001637,10002038,2025FA,Grant,1127,2025-08-20
AWD0001638,10002039,2025FA,Loan,3086,2025-08-20
AWD0001639,10002040,2025SP,Loan,856,2025-01-10
AWD0001640,10002041,2025FA,Loan,2639,2025-08-20
AWD0001641,10002042,2025FA,Scholarship,2836,2025-08-20
AWD0001642,10002045,2025SP,Loan,2710,2025-01-10
AWD0001643,10002046,2025FA,Scholarship,2752,2025-08-20
AWD0001644,10002047,2025FA,Scholarship,1781,2025-08-20
AWD0001645,10002048,2025SP,Loan,1526,2025-01-10
AWD0001646,10002049,2025SP,Loan,1478,2025-01-10
AWD0001647,10002052,2025FA,Grant,632,2025-08-20
AWD0001648,10002053,2025FA,Scholarship,610,2025-08-20
AWD0001649,10002057,2025FA,Scholarship,984,2025-08-20
AWD0001650,10002058,2025FA,Loan,2702,2025-08-20
AWD0001651,10002058,2025SP,Scholarship,2157,2025-01-10
AWD0001652,10002059,2025FA,Grant,1232,2025-08-20
AWD0001653,10002061,2025FA,Loan,2873,2025-08-20
AWD0001654,10002062,2025FA,Scholarship,3496,2025-08-20
AWD0001655,10002063,2025FA,Loan,797,2025-08-20
AWD0001656,10002065,2025FA,Grant,1598,2025-08-20
AWD0001657,10002066,2025FA,Grant,1831,2025-08-20
AWD0001658,10002067,2025FA,Loan,1322,2025-08-20
AWD0001659,10002069,2025SP,Loan,2711,2025-01-10
AWD0001660,10002070,2025FA,Loan,2891,2025-08-20
AWD0001661,10002070,2025SP,Loan,718,2025-01-10
AWD0001662,10002073,2025FA,Loan,2453,2025-08-20
AWD0001663,10002074,2025FA,Grant,1184,2025-08-20
AWD0001664,10002075,2025FA,Loan,3313,2025-08-20
AWD0001665,10002076,2025FA,Loan,2902,2025-08-20
AWD0001666,10002077,2025FA,Loan,1684,2025-08-20
AWD0001667,10002078,2025FA,Grant,974,2025-08-20
AWD0001668,10002079,2025FA,Loan,2640,2025-08-20
AWD0001669,10002081,2025FA,Loan,1828,2025-08-20
AWD0001670,10002084,2025SP,Loan,906,2025-01-10
AWD0001671,10002086,2025FA,Grant,1656,2025-08-20
AWD0001672,10002088,2025FA,Scholarship,934,2025-08-20
AWD0001673,10002088,2025SP,Loan,754,2025-01-10
AWD0001674,10002089,2025SP,Scholarship,1564,2025-01-10
AWD0001675,10002091,2025FA,Loan,2485,2025-08-20
AWD0001676,10002092,2025FA,Scholarship,2796,2025-08-20
AWD0001677,10002093,2025FA,Loan,1886,2025-08-20
AWD0001678,10002094,2025SP,Loan,2434,2025-01-10
AWD0001679,10002098,2025FA,Loan,2309,2025-08-20
AWD0001680,10002099,2025SP,Scholarship,1413,2025-01-10
AWD0001681,10002100,2025SP,Scholarship,596,2025-01-10
AWD0001682,10002101,2025FA,Scholarship,3486,2025-08-20
AWD0001683,10002103,2025FA,Grant,1421,2025-08-20
AWD0001684,10002104,2025FA,Loan,2823,2025-08-20
AWD0001685,10002105,2025FA,Grant,2528,2025-08-20
AWD0001686,10002106,2025SP,Loan,3195,2025-01-10
AWD0001687,10002108,2025FA,Loan,1116,2025-08-20
AWD0001688,10002109,2025FA,Scholarship,1462,2025-08-20
AWD0001689,10002110,2025SP,Loan,2277,2025-01-10
AWD0001690,10002112,2025FA,Loan,519,2025-08-20
AWD0001691,10002113,2025FA,Grant,2925,2025-08-20
AWD0001692,10002117,2025SP,Grant,1644,2025-01-10
AWD0001693,10002119,2025FA,Grant,1474,2025-08-20
AWD0001694,10002120,2025FA,Loan,761,2025-08-20
AWD0001695,10002120,2025SP,Grant,1719,2025-01-10
AWD0001696,10002121,2025FA,Loan,2931,2025-08-20
AWD0001697,10002123,2025SP,Grant,2089,2025-01-10
AWD0001698,10002124,2025FA,Scholarship,2562,2025-08-20
AWD0001699,10002125,2025FA,Grant,1074,2025-08-20
AWD0001700,10002126,2025FA,Grant,3031,2025-08-20
AWD0001701,10002128,2025FA,Scholarship,1802,2025-08-20
AWD0001702,10002129,2025FA,Grant,1378,2025-08-20
AWD0001703,10002130,2025FA,Loan,703,2025-08-20
AWD0001704,10002130,2025SP,Loan,675,2025-01-10
AWD0001705,10002131,2025FA,Loan,850,2025-08-20
AWD0001706,10002132,2025FA,Grant,1459,2025-08-20
AWD0001707,10002133,2025FA,Grant,1996,2025-08-20
AWD0001708,10002133,2025SP,Scholarship,620,2025-01-10
AWD0001709,10002135,2025FA,Loan,2673,2025-08-20
AWD0001710,10002137,2025FA,Grant,1732,2025-08-20
AWD0001711,10002138,2025FA,Loan,1090,2025-08-20
AWD0001712,10002138,2025SP,Scholarship,1236,2025-01-10
AWD0001713,10002140,2025SP,Scholarship,1864,2025-01-10
AWD0001714,10002141,2025FA,Grant,3302,2025-08-20
AWD0001715,10002142,2025FA,Grant,3435,2025-08-20
AWD0001716,10002142,2025SP,Loan,1091,2025-01-10
AWD0001717,10002143,2025FA,Grant,2452,2025-08-20
AWD0001718,10002143,2025SP,Grant,2307,2025-01-10
AWD0001719,10002145,2025SP,Scholarship,2549,2025-01-10
AWD0001720,10002146,2025FA,Loan,2325,2025-08-20
AWD0001721,10002146,2025SP,Grant,3117,2025-01-10
AWD0001722,10002147,2025SP,Grant,810,2025-01-10
AWD0001723,10002148,2025FA,Grant,2047,2025-08-20
AWD0001724,10002149,2025FA,Scholarship,1103,2025-08-20
AWD0001725,10002152,2025FA,Loan,861,2025-08-20
AWD0001726,10002153,2025FA,Scholarship,1305,2025-08-20
AWD0001727,10002155,2025FA,Loan,3268,2025-08-20
AWD0001728,10002155,2025SP,Loan,2623,2025-01-10
AWD0001729,10002156,2025FA,Scholarship,2411,2025-08-20
AWD0001730,10002157,2025SP,Loan,1864,2025-01-10
AWD0001731,10002158,2025FA,Scholarship,2878,2025-08-20
AWD0001732,10002159,2025FA,Scholarship,2309,2025-08-20
AWD0001733,10002160,2025FA,Scholarship,1981,2025-08-20
AWD0001734,10002161,2025SP,Scholarship,1150,2025-01-10
AWD0001735,10002163,2025FA,Scholarship,1849,2025-08-20
AWD0001736,10002165,2025SP,Loan,2928,2025-01-10
AWD0001737,10002166,2025FA,Grant,2965,2025-08-20
AWD0001738,10002167,2025FA,Scholarship,2971,2025-08-20
AWD0001739,10002169,2025FA,Grant,850,2025-08-20
AWD0001740,10002173,2025FA,Scholarship,1883,2025-08-20
AWD0001741,10002174,2025FA,Grant,2568,2025-08-20
AWD0001742,10002175,2025FA,Scholarship,2676,2025-08-20
AWD0001743,10002177,2025FA,Grant,844,2025-08-20
AWD0001744,10002181,2025FA,Loan,2597,2025-08-20
AWD0001745,10002182,2025FA,Grant,1446,2025-08-20
AWD0001746,10002184,2025FA,Loan,1843,2025-08-20
AWD0001747,10002189,2025FA,Loan,1660,2025-08-20
AWD0001748,10002190,2025FA,Grant,3059,2025-08-20
AWD0001749,10002190,2025SP,Loan,1037,2025-01-10
AWD0001750,10002193,2025FA,Loan,933,2025-08-20
AWD0001751,10002194,2025FA,Grant,675,2025-08-20
AWD0001752,10002194,2025SP,Loan,2448,2025-01-10
AWD0001753,10002195,2025FA,Loan,2329,2025-08-20
AWD0001754,10002197,2025FA,Loan,2252,2025-08-20
AWD0001755,10002197,2025SP,Loan,1974,2025-01-10
AWD0001756,10002198,2025FA,Loan,2001,2025-08-20
AWD0001757,10002198,2025SP,Loan,2828,2025-01-10
AWD0001758,10002200,2025FA,Scholarship,1244,2025-08-20
AWD0001759,10002201,2025FA,Scholarship,772,2025-08-20
AWD0001760,10002203,2025SP,Grant,2809,2025-01-10
AWD0001761,10002204,2025FA,Loan,1102,2025-08-20
AWD0001762,10002206,2025SP,Loan,1108,2025-01-10
AWD0001763,10002209,2025FA,Loan,1964,2025-08-20
AWD0001764,10002209,2025SP,Loan,1815,2025-01-10
AWD0001765,10002211,2025FA,Loan,720,2025-08-20
AWD0001766,10002212,2025FA,Scholarship,1539,2025-08-20
AWD0001767,10002212,2025SP,Scholarship,1982,2025-01-10
AWD0001768,10002216,2025FA,Grant,1399,2025-08-20
AWD0001769,10002217,2025FA,Grant,2132,2025-08-20
AWD0001770,10002218,2025FA,Loan,3479,2025-08-20
AWD0001771,10002219,2025FA,Grant,2866,2025-08-20
AWD0001772,10002222,2025SP,Grant,3019,2025-01-10
AWD0001773,10002224,2025FA,Scholarship,3111,2025-08-20
AWD0001774,10002224,2025SP,Grant,758,2025-01-10
AWD0001775,10002225,2025FA,Scholarship,1826,2025-08-20
AWD0001776,10002225,2025SP,Loan,2964,2025-01-10
AWD0001777,10002226,2025SP,Loan,1008,2025-01-10
AWD0001778,10002227,2025FA,Loan,2217,2025-08-20
AWD0001779,10002228,2025FA,Loan,3296,2025-08-20
AWD0001780,10002230,2025FA,Grant,1239,2025-08-20
AWD0001781,10002232,2025FA,Grant,1237,2025-08-20
AWD0001782,10002232,2025SP,Loan,1182,2025-01-10
AWD0001783,10002233,2025FA,Grant,775,2025-08-20
AWD0001784,10002235,2025FA,Loan,2361,2025-08-20
AWD0001785,10002236,2025FA,Loan,1279,2025-08-20
AWD0001786,10002237,2025FA,Scholarship,1118,2025-08-20
AWD0001787,10002238,2025FA,Scholarship,2568,2025-08-20
AWD0001788,10002239,2025FA,Scholarship,1449,2025-08-20
AWD0001789,10002241,2025FA,Grant,1440,2025-08-20
AWD0001790,10002244,2025FA,Loan,999,2025-08-20
AWD0001791,10002245,2025FA,Grant,1476,2025-08-20
AWD0001792,10002248,2025FA,Scholarship,2211,2025-08-20
AWD0001793,10002249,2025SP,Scholarship,1452,2025-01-10
AWD0001794,10002251,2025FA,Scholarship,1325,2025-08-20
AWD0001795,10002251,2025SP,Grant,743,2025-01-10
AWD0001796,10002252,2025FA,Scholarship,3318,2025-08-20
AWD0001797,10002252,2025SP,Scholarship,2888,2025-01-10
AWD0001798,10002256,2025SP,Scholarship,1725,2025-01-10
AWD0001799,10002257,2025SP,Loan,2604,2025-01-10
AWD0001800,10002261,2025FA,Scholarship,1801,2025-08-20
AWD0001801,10002262,2025FA,Scholarship,906,2025-08-20
AWD0001802,10002263,2025FA,Loan,2377,2025-08-20
AWD0001803,10002263,2025SP,Grant,1276,2025-01-10
AWD0001804,10002264,2025FA,Loan,1799,2025-08-20
AWD0001805,10002265,2025FA,Scholarship,2227,2025-08-20
AWD0001806,10002265,2025SP,Scholarship,1157,2025-01-10
AWD0001807,10002267,2025FA,Loan,1409,2025-08-20
AWD0001808,10002267,2025SP,Grant,1009,2025-01-10
AWD0001809,10002270,2025SP,Loan,2203,2025-01-10
AWD0001810,10002271,2025FA,Scholarship,2951,2025-08-20
AWD0001811,10002272,2025SP,Loan,560,2025-01-10
AWD0001812,10002273,2025FA,Grant,3176,2025-08-20
AWD0001813,10002274,2025FA,Grant,3334,2025-08-20
AWD0001814,10002275,2025FA,Scholarship,3280,2025-08-20
AWD0001815,10002275,2025SP,Loan,3092,2025-01-10
AWD0001816,10002276,2025FA,Scholarship,1183,2025-08-20
AWD0001817,10002276,2025SP,Loan,3196,2025-01-10
AWD0001818,10002278,2025FA,Grant,842,2025-08-20
AWD0001819,10002279,2025FA,Scholarship,2147,2025-08-20
AWD0001820,10002280,2025FA,Grant,2651,2025-08-20
AWD0001821,10002282,2025FA,Scholarship,3218,2025-08-20
AWD0001822,10002283,2025FA,Loan,2933,2025-08-20
AWD0001823,10002283,2025SP,Grant,1069,2025-01-10
AWD0001824,10002284,2025FA,Grant,2927,2025-08-20
AWD0001825,10002286,2025FA,Grant,2795,2025-08-20
AWD0001826,10002287,2025FA,Scholarship,519,2025-08-20
AWD0001827,10002288,2025FA,Grant,2266,2025-08-20
AWD0001828,10002289,2025FA,Loan,2186,2025-08-20
AWD0001829,10002289,2025SP,Grant,2720,2025-01-10
AWD0001830,10002290,2025SP,Grant,3154,2025-01-10
AWD0001831,10002291,2025SP,Loan,2527,2025-01-10
AWD0001832,10002292,2025FA,Loan,979,2025-08-20
AWD0001833,10002292,2025SP,Grant,2860,2025-01-10
AWD0001834,10002294,2025FA,Grant,1322,2025-08-20
AWD0001835,10002300,2025FA,Loan,2985,2025-08-20
AWD0001836,10002301,2025FA,Loan,3258,2025-08-20
AWD0001837,10002302,2025FA,Loan,1080,2025-08-20
AWD0001838,10002303,2025FA,Scholarship,2962,2025-08-20
AWD0001839,10002307,2025FA,Loan,1281,2025-08-20
AWD0001840,10002308,2025FA,Loan,1891,2025-08-20
AWD0001841,10002309,2025FA,Loan,930,2025-08-20
AWD0001842,10002311,2025FA,Loan,3219,2025-08-20
AWD0001843,10002313,2025FA,Grant,1851,2025-08-20
AWD0001844,10002313,2025SP,Scholarship,2499,2025-01-10
AWD0001845,10002314,2025FA,Scholarship,2834,2025-08-20
AWD0001846,10002315,2025FA,Grant,1171,2025-08-20
AWD0001847,10002316,2025FA,Loan,2169,2025-08-20
AWD0001848,10002316,2025SP,Scholarship,571,2025-01-10
AWD0001849,10002317,2025FA,Scholarship,672,2025-08-20
AWD0001850,10002318,2025SP,Grant,1004,2025-01-10
AWD0001851,10002319,2025FA,Grant,3182,2025-08-20
AWD0001852,10002320,2025FA,Grant,1687,2025-08-20
AWD0001853,10002320,2025SP,Grant,2740,2025-01-10
AWD0001854,10002321,2025FA,Grant,2393,2025-08-20
AWD0001855,10002322,2025FA,Grant,2386,2025-08-20
AWD0001856,10002324,2025FA,Grant,2389,2025-08-20
AWD0001857,10002325,2025FA,Loan,2848,2025-08-20
AWD0001858,10002325,2025SP,Loan,3102,2025-01-10
AWD0001859,10002326,2025FA,Grant,3030,2025-08-20
AWD0001860,10002327,2025FA,Scholarship,2110,2025-08-20
AWD0001861,10002330,2025FA,Scholarship,616,2025-08-20
AWD0001862,10002330,2025SP,Grant,2938,2025-01-10
AWD0001863,10002331,2025FA,Loan,3356,2025-08-20
AWD0001864,10002331,2025SP,Grant,3446,2025-01-10
AWD0001865,10002332,2025FA,Grant,3262,2025-08-20
AWD0001866,10002332,2025SP,Scholarship,623,2025-01-10
AWD0001867,10002333,2025FA,Scholarship,2871,2025-08-20
AWD0001868,10002334,2025FA,Loan,2608,2025-08-20
AWD0001869,10002335,2025FA,Scholarship,3213,2025-08-20
AWD0001870,10002336,2025FA,Scholarship,2400,2025-08-20
AWD0001871,10002338,2025FA,Loan,570,2025-08-20
AWD0001872,10002339,2025FA,Grant,675,2025-08-20
AWD0001873,10002339,2025SP,Grant,3251,2025-01-10
AWD0001874,10002342,2025FA,Grant,1945,2025-08-20
AWD0001875,10002343,2025SP,Grant,2190,2025-01-10
AWD0001876,10002344,2025FA,Grant,3396,2025-08-20
AWD0001877,10002345,2025FA,Loan,555,2025-08-20
AWD0001878,10002346,2025FA,Scholarship,1082,2025-08-20
AWD0001879,10002347,2025FA,Loan,2231,2025-08-20
AWD0001880,10002347,2025SP,Scholarship,1814,2025-01-10
AWD0001881,10002348,2025FA,Loan,2961,2025-08-20
AWD0001882,10002349,2025FA,Loan,1261,2025-08-20
AWD0001883,10002350,2025FA,Grant,2464,2025-08-20
AWD0001884,10002353,2025FA,Loan,2537,2025-08-20
AWD0001885,10002354,2025FA,Scholarship,3242,2025-08-20
AWD0001886,10002355,2025FA,Loan,3283,2025-08-20
AWD0001887,10002360,2025SP,Loan,1628,2025-01-10
AWD0001888,10002361,2025FA,Scholarship,3284,2025-08-20
AWD0001889,10002361,2025SP,Loan,2665,2025-01-10
AWD0001890,10002362,2025FA,Scholarship,983,2025-08-20
AWD0001891,10002363,2025FA,Scholarship,714,2025-08-20
AWD0001892,10002365,2025FA,Scholarship,3423,2025-08-20
AWD0001893,10002366,2025FA,Scholarship,3460,2025-08-20
AWD0001894,10002367,2025FA,Loan,2299,2025-08-20
AWD0001895,10002368,2025SP,Grant,3193,2025-01-10
AWD0001896,10002369,2025FA,Scholarship,1368,2025-08-20
AWD0001897,10002370,2025FA,Scholarship,3264,2025-08-20
AWD0001898,10002371,2025FA,Scholarship,2688,2025-08-20
AWD0001899,10002371,2025SP,Loan,1215,2025-01-10
AWD0001900,10002372,2025FA,Scholarship,3125,2025-08-20
AWD0001901,10002375,2025FA,Scholarship,521,2025-08-20
AWD0001902,10002376,2025FA,Loan,1358,2025-08-20
AWD0001903,10002377,2025FA,Loan,2788,2025-08-20
AWD0001904,10002377,2025SP,Grant,2491,2025-01-10
AWD0001905,10002379,2025SP,Grant,2288,2025-01-10
AWD0001906,10002380,2025FA,Loan,3265,2025-08-20
AWD0001907,10002381,2025FA,Scholarship,621,2025-08-20
AWD0001908,10002382,2025FA,Scholarship,3457,2025-08-20
AWD0001909,10002385,2025FA,Scholarship,777,2025-08-20
AWD0001910,10002387,2025FA,Scholarship,2327,2025-08-20
AWD0001911,10002388,2025FA,Grant,1766,2025-08-20
AWD0001912,10002391,2025FA,Loan,2435,2025-08-20
AWD0001913,10002392,2025FA,Loan,1731,2025-08-20
AWD0001914,10002393,2025SP,Scholarship,624,2025-01-10
AWD0001915,10002394,2025FA,Grant,2657,2025-08-20
AWD0001916,10002396,2025FA,Loan,1393,2025-08-20
AWD0001917,10002396,2025SP,Loan,2849,2025-01-10
AWD0001918,10002397,2025FA,Scholarship,3466,2025-08-20
AWD0001919,10002397,2025SP,Loan,2116,2025-01-10
AWD0001920,10002399,2025FA,Scholarship,3313,2025-08-20
AWD0001921,10002399,2025SP,Loan,2865,2025-01-10
AWD0001922,10002404,2025FA,Loan,1907,2025-08-20
AWD0001923,10002407,2025FA,Scholarship,1520,2025-08-20
AWD0001924,10002407,2025SP,Loan,1954,2025-01-10
AWD0001925,10002408,2025FA,Loan,1994,2025-08-20
AWD0001926,10002408,2025SP,Scholarship,2597,2025-01-10
AWD0001927,10002409,2025FA,Grant,1010,2025-08-20
AWD0001928,10002410,2025SP,Loan,1802,2025-01-10
AWD0001929,10002411,2025FA,Grant,1540,2025-08-20
AWD0001930,10002414,2025FA,Loan,3150,2025-08-20
AWD0001931,10002417,2025FA,Loan,3078,2025-08-20
AWD0001932,10002417,2025SP,Scholarship,3167,2025-01-10
AWD0001933,10002419,2025FA,Grant,3038,2025-08-20
AWD0001934,10002420,2025FA,Grant,1963,2025-08-20
AWD0001935,10002420,2025SP,Scholarship,3005,2025-01-10
AWD0001936,10002422,2025FA,Loan,2125,2025-08-20
AWD0001937,10002426,2025FA,Loan,1357,2025-08-20
AWD0001938,10002426,2025SP,Scholarship,2111,2025-01-10
AWD0001939,10002427,2025FA,Loan,888,2025-08-20
AWD0001940,10002427,2025SP,Loan,923,2025-01-10
AWD0001941,10002429,2025FA,Loan,892,2025-08-20
AWD0001942,10002430,2025FA,Scholarship,1371,2025-08-20
AWD0001943,10002431,2025FA,Scholarship,2706,2025-08-20
AWD0001944,10002431,2025SP,Loan,2736,2025-01-10
AWD0001945,10002432,2025FA,Loan,3379,2025-08-20
AWD0001946,10002433,2025FA,Grant,2626,2025-08-20
AWD0001947,10002434,2025FA,Grant,920,2025-08-20
AWD0001948,10002436,2025SP,Grant,2323,2025-01-10
AWD0001949,10002437,2025FA,Scholarship,1503,2025-08-20
AWD0001950,10002438,2025FA,Scholarship,564,2025-08-20
AWD0001951,10002438,2025SP,Grant,990,2025-01-10
AWD0001952,10002439,2025FA,Loan,612,2025-08-20
AWD0001953,10002440,2025FA,Loan,2843,2025-08-20
AWD0001954,10002442,2025SP,Grant,2073,2025-01-10
AWD0001955,10002443,2025SP,Loan,686,2025-01-10
AWD0001956,10002444,2025FA,Loan,1552,2025-08-20
AWD0001957,10002445,2025FA,Loan,2591,2025-08-20
AWD0001958,10002448,2025SP,Grant,2108,2025-01-10
AWD0001959,10002449,2025FA,Loan,3168,2025-08-20
AWD0001960,10002449,2025SP,Grant,2778,2025-01-10
AWD0001961,10002451,2025FA,Scholarship,1954,2025-08-20
AWD0001962,10002451,2025SP,Loan,1900,2025-01-10
AWD0001963,10002453,2025FA,Scholarship,522,2025-08-20
AWD0001964,10002454,2025FA,Grant,1878,2025-08-20
AWD0001965,10002455,2025FA,Loan,1362,2025-08-20
AWD0001966,10002455,2025SP,Grant,1250,2025-01-10
