note_id,student_id,advisor_id,note_dt,category,risk_flag
NOTE0001718,10002912,ADV018,2025-02-10,Financial,0
NOTE0001719,10002912,ADV050,2025-03-24,Academic,1
NOTE0001720,10002913,ADV033,2025-10-08,Career,0
NOTE0001721,10002914,ADV006,2025-03-14,Financial,0
NOTE0001722,10002916,ADV021,2025-09-25,Financial,0
NOTE0001723,10002917,ADV011,2025-09-11,Career,0
NOTE0001724,10002918,ADV022,2025-02-03,Financial,0
NOTE0001725,10002921,ADV003,2025-03-14,Academic,0
NOTE0001726,10002923,ADV027,2025-03-10,Financial,0
NOTE0001727,10002927,ADV032,2025-03-07,Academic,1
NOTE0001728,10002933,ADV044,2025-02-05,Wellness,0
NOTE0001729,10002933,ADV023,2025-02-19,Wellness,0
NOTE0001730,10002936,ADV002,2025-02-09,Academic,1
NOTE0001731,10002937,ADV009,2025-03-09,Wellness,0
NOTE0001732,10002937,ADV045,2025-03-08,Academic,0
NOTE0001733,10002939,ADV014,2025-02-01,Financial,1
NOTE0001734,10002940,ADV004,2025-09-16,Financial,0
NOTE0001735,10002941,ADV007,2025-10-20,Academic,1
NOTE0001736,10002944,ADV045,2025-09-28,Academic,0
NOTE0001737,10002944,ADV034,2025-10-06,Academic,0
NOTE0001738,10002944,ADV016,2025-10-19,Academic,0
NOTE0001739,10002945,ADV050,2025-03-20,Financial,1
NOTE0001740,10002946,ADV022,2025-03-24,Academic,0
NOTE0001741,10002947,ADV014,2025-09-09,Academic,0
NOTE0001742,10002949,ADV033,2025-02-06,Wellness,0
NOTE0001743,10002949,ADV024,2025-02-03,Financial,0
NOTE0001744,10002953,ADV008,2025-09-25,Financial,0
NOTE0001745,10002954,ADV045,2025-10-15,Financial,0
NOTE0001746,10002959,ADV040,2025-10-23,Wellness,1
NOTE0001747,10002960,ADV044,2025-02-27,Wellness,0
NOTE0001748,10002960,ADV024,2025-10-10,Wellness,1
NOTE0001749,10002963,ADV002,2025-10-23,Financial,0
NOTE0001750,10002963,ADV008,2025-09-24,Wellness,0
NOTE0001751,10002964,ADV015,2025-10-18,Financial,1
NOTE0001752,10002965,ADV013,2025-09-27,Wellness,0
NOTE0001753,10002967,ADV013,2025-10-09,Career,0
NOTE0001754,10002967,ADV009,2025-03-25,Wellness,0
NOTE0001755,10002968,ADV042,2025-03-01,Academic,0
NOTE0001756,10002969,ADV023,2025-02-05,Financial,0
NOTE0001757,10002973,ADV038,2025-09-23,Financial,1
NOTE0001758,10002976,ADV048,2025-09-12,Academic,1
NOTE0001759,10002977,ADV022,2025-02-13,Wellness,1
NOTE0001760,10002980,ADV017,2025-10-04,Academic,0
NOTE0001761,10002981,ADV045,2025-02-09,Financial,0
NOTE0001762,10002982,ADV016,2025-03-08,Career,0
NOTE0001763,10002982,ADV038,2025-03-09,Financial,0
NOTE0001764,10002985,ADV029,2025-02-04,Financial,0
NOTE0001765,10002986,ADV020,2025-09-13,Financial,0
NOTE0001766,10002986,ADV006,2025-09-04,Wellness,0
NOTE0001767,10002989,ADV017,2025-10-13,Financial,1
NOTE0001768,10002992,ADV001,2025-02-24,Wellness,0
NOTE0001769,10002993,ADV037,2025-10-10,Academic,0
NOTE0001770,10002998,ADV026,2025-10-20,Financial,0
NOTE0001771,10002999,ADV029,2025-03-25,Financial,0
NOTE0001772,10002999,ADV043,2025-10-11,Academic,0
NOTE0001773,10003002,ADV009,2025-02-02,Financial,0
NOTE0001774,10003002,ADV037,2025-09-17,Academic,0
NOTE0001775,10003004,ADV004,2025-09-14,Academic,0
NOTE0001776,10003004,ADV040,2025-02-06,Academic,1
NOTE0001777,10003006,ADV041,2025-09-27,Wellness,0
NOTE0001778,10003008,ADV024,2025-09-01,Financial,1
NOTE0001779,10003010,ADV039,2025-10-14,Career,1
NOTE0001780,10003010,ADV042,2025-03-25,Wellness,0
NOTE0001781,10003010,ADV038,2025-10-09,Wellness,1
NOTE0001782,10003014,ADV034,2025-10-12,Financial,0
NOTE0001783,10003015,ADV030,2025-03-11,Career,1
NOTE0001784,10003015,ADV008,2025-02-04,Academic,0
NOTE0001785,10003015,ADV026,2025-10-04,Academic,0
NOTE0001786,10003016,ADV040,2025-09-11,Academic,0
NOTE0001787,10003017,ADV021,2025-10-22,Wellness,0
NOTE0001788,10003017,ADV007,2025-09-22,Wellness,1
NOTE0001789,10003019,ADV018,2025-09-05,Financial,1
NOTE0001790,10003020,ADV016,2025-09-05,Career,1
NOTE0001791,10003030,ADV026,2025-10-14,Career,0
NOTE0001792,10003035,ADV003,2025-09-13,Career,1
NOTE0001793,10003037,ADV024,2025-09-13,Academic,0
NOTE0001794,10003038,ADV025,2025-03-26,Wellness,0
NOTE0001795,10003040,ADV024,2025-03-09,Financial,1
NOTE0001796,10003040,ADV015,2025-03-20,Academic,0
NOTE0001797,10003042,ADV001,2025-02-10,Academic,0
NOTE0001798,10003044,ADV029,2025-02-15,Financial,0
NOTE0001799,10003044,ADV032,2025-03-13,Wellness,1
NOTE0001800,10003045,ADV006,2025-09-13,Academic,0
NOTE0001801,10003048,ADV045,2025-09-07,Wellness,1
NOTE0001802,10003048,ADV010,2025-02-01,Career,0
NOTE0001803,10003048,ADV011,2025-10-26,Financial,1
NOTE0001804,10003049,ADV040,2025-02-25,Financial,1
NOTE0001805,10003051,ADV048,2025-10-25,Financial,0
NOTE0001806,10003051,ADV005,2025-10-28,Wellness,1
NOTE0001807,10003053,ADV017,2025-02-28,Career,0
NOTE0001808,10003056,ADV023,2025-09-19,Wellness,0
NOTE0001809,10003058,ADV001,2025-02-05,Career,1
NOTE0001810,10003058,ADV002,2025-02-05,Wellness,0
NOTE0001811,10003059,ADV028,2025-10-17,Financial,0
NOTE0001812,10003060,ADV030,2025-10-26,Academic,0
NOTE0001813,10003060,ADV026,2025-10-10,Academic,0
NOTE0001814,10003060,ADV030,2025-10-24,Wellness,0
NOTE0001815,10003062,ADV038,2025-10-19,Career,1
NOTE0001816,10003067,ADV037,2025-03-08,Financial,1
NOTE0001817,10003068,ADV046,2025-02-19,Financial,0
NOTE0001818,10003068,ADV017,2025-09-25,Career,0
NOTE0001819,10003069,ADV039,2025-10-02,Wellness,0
NOTE0001820,10003075,ADV030,2025-09-26,Wellness,0
NOTE0001821,10003075,ADV008,2025-02-08,Career,0
NOTE0001822,10003079,ADV003,2025-03-11,Wellness,0
NOTE0001823,10003085,ADV017,2025-10-07,Wellness,0
NOTE0001824,10003088,ADV043,2025-02-01,Career,0
NOTE0001825,10003092,ADV030,2025-09-09,Wellness,0
NOTE0001826,10003092,ADV023,2025-03-11,Career,0
NOTE0001827,10003093,ADV012,2025-09-06,Wellness,0
NOTE0001828,10003094,ADV006,2025-10-25,Academic,0
NOTE0001829,10003097,ADV001,2025-09-14,Career,1
NOTE0001830,10003097,ADV036,2025-02-10,Wellness,0
NOTE0001831,10003097,ADV022,2025-09-27,Academic,1
NOTE0001832,10003104,ADV024,2025-10-13,Career,0
NOTE0001833,10003104,ADV029,2025-03-19,Financial,1
NOTE0001834,10003107,ADV033,2025-03-17,Wellness,1
NOTE0001835,10003109,ADV017,2025-02-28,Wellness,0
NOTE0001836,10003114,ADV009,2025-09-14,Financial,0
NOTE0001837,10003114,ADV043,2025-09-07,Academic,0
NOTE0001838,10003118,ADV010,2025-03-08,Career,1
NOTE0001839,10003119,ADV010,2025-10-09,Wellness,0
NOTE0001840,10003132,ADV019,2025-10-25,Wellness,0
NOTE0001841,10003132,ADV029,2025-02-28,Academic,0
NOTE0001842,10003133,ADV026,2025-09-04,Wellness,1
NOTE0001843,10003134,ADV026,2025-03-26,Career,0
NOTE0001844,10003134,ADV048,2025-03-22,Career,0
NOTE0001845,10003135,ADV019,2025-03-14,Academic,0
NOTE0001846,10003137,ADV025,2025-09-09,Career,0
NOTE0001847,10003141,ADV019,2025-09-02,Wellness,1
NOTE0001848,10003147,ADV021,2025-02-04,Financial,1
NOTE0001849,10003148,ADV039,2025-03-09,Career,0
NOTE0001850,10003148,ADV006,2025-09-04,Financial,0
NOTE0001851,10003149,ADV008,2025-02-06,Financial,0
NOTE0001852,10003149,ADV008,2025-03-07,Wellness,0
NOTE0001853,10003149,ADV021,2025-10-14,Wellness,1
NOTE0001854,10003150,ADV022,2025-09-09,Academic,0
NOTE0001855,10003150,ADV049,2025-02-28,Career,0
NOTE0001856,10003151,ADV031,2025-02-14,Financial,0
NOTE0001857,10003152,ADV011,2025-03-04,Wellness,1
NOTE0001858,10003152,ADV005,2025-03-05,Financial,0
NOTE0001859,10003154,ADV048,2025-10-06,Academic,0
NOTE0001860,10003158,ADV032,2025-02-07,Financial,0
NOTE0001861,10003159,ADV022,2025-10-14,Wellness,1
NOTE0001862,10003160,ADV018,2025-10-27,Financial,1
NOTE0001863,10003162,ADV020,2025-10-08,Financial,1
NOTE0001864,10003162,ADV004,2025-02-22,Career,1
NOTE0001865,10003163,ADV048,2025-09-08,Wellness,0
NOTE0001866,10003163,ADV011,2025-10-01,Career,0
NOTE0001867,10003166,ADV028,2025-02-25,Financial,0
NOTE0001868,10003166,ADV050,2025-02-03,Academic,0
NOTE0001869,10003169,ADV018,2025-03-27,Financial,0
NOTE0001870,10003171,ADV038,2025-02-20,Academic,0
NOTE0001871,10003175,ADV025,2025-09-13,Financial,0
NOTE0001872,10003178,ADV035,2025-09-04,Wellness,1
NOTE0001873,10003179,ADV001,2025-10-27,Wellness,0
NOTE0001874,10003180,ADV027,2025-02-24,Financial,1
NOTE0001875,10003183,ADV029,2025-09-24,Wellness,1
NOTE0001876,10003184,ADV004,2025-02-05,Career,0
NOTE0001877,10003184,ADV011,2025-10-04,Financial,0
NOTE0001878,10003184,ADV015,2025-02-03,Financial,0
NOTE0001879,10003185,ADV006,2025-03-10,Academic,0
NOTE0001880,10003186,ADV019,2025-03-26,Career,1
NOTE0001881,10003190,ADV042,2025-10-22,Academic,1
NOTE0001882,10003190,ADV005,2025-03-18,Wellness,1
NOTE0001883,10003193,ADV002,2025-03-20,Wellness,0
NOTE0001884,10003195,ADV022,2025-03-12,Wellness,1
NOTE0001885,10003196,ADV001,2025-09-17,Financial,1
NOTE0001886,10003198,ADV003,2025-02-13,Wellness,0
NOTE0001887,10003200,ADV008,2025-09-07,Career,1
NOTE0001888,10003200,ADV040,2025-03-09,Academic,0
NOTE0001889,10003202,ADV020,2025-10-09,Financial,1
NOTE0001890,10003203,ADV028,2025-10-10,Career,1
NOTE0001891,10003204,ADV024,2025-09-23,Career,0
NOTE0001892,10003204,ADV027,2025-10-09,Academic,0
NOTE0001893,10003205,ADV042,2025-02-09,Financial,1
NOTE0001894,10003208,ADV023,2025-10-13,Financial,0
NOTE0001895,10003208,ADV040,2025-09-24,Career,0
NOTE0001896,10003208,ADV025,2025-03-23,Academic,1
NOTE0001897,10003209,ADV048,2025-09-25,Financial,1
NOTE0001898,10003211,ADV035,2025-02-15,Wellness,1
NOTE0001899,10003214,ADV022,2025-10-23,Career,0
NOTE0001900,10003216,ADV022,2025-02-04,Financial,0
NOTE0001901,10003218,ADV050,2025-10-14,Financial,0
NOTE0001902,10003220,ADV050,2025-02-15,Career,0
NOTE0001903,10003221,ADV041,2025-03-16,Wellness,1
NOTE0001904,10003221,ADV049,2025-10-18,Financial,0
NOTE0001905,10003227,ADV023,2025-03-22,Wellness,1
NOTE0001906,10003230,ADV009,2025-03-01,Academic,0
NOTE0001907,10003233,ADV010,2025-02-22,Financial,0
NOTE0001908,10003233,ADV028,2025-02-22,Financial,1
NOTE0001909,10003235,ADV043,2025-03-05,Wellness,0
NOTE0001910,10003235,ADV023,2025-03-22,Wellness,0
NOTE0001911,10003236,ADV018,2025-09-07,Wellness,0
NOTE0001912,10003238,ADV011,2025-02-12,Academic,1
NOTE0001913,10003240,ADV034,2025-10-19,Wellness,0
NOTE0001914,10003241,ADV027,2025-09-20,Financial,0
NOTE0001915,10003243,ADV010,2025-09-04,Financial,1
NOTE0001916,10003244,ADV030,2025-03-09,Career,0
NOTE0001917,10003245,ADV047,2025-03-08,Financial,1
NOTE0001918,10003245,ADV041,2025-10-20,Academic,0
NOTE0001919,10003245,ADV006,2025-03-02,Wellness,0
NOTE0001920,10003248,ADV011,2025-02-10,Career,0
NOTE0001921,10003253,ADV022,2025-03-05,Financial,0
NOTE0001922,10003253,ADV026,2025-09-07,Career,0
NOTE0001923,10003255,ADV028,2025-02-16,Academic,0
NOTE0001924,10003255,ADV010,2025-03-15,Financial,0
NOTE0001925,10003256,ADV045,2025-03-17,Career,0
NOTE0001926,10003256,ADV014,2025-10-08,Wellness,1
NOTE0001927,10003260,ADV045,2025-10-14,Wellness,1
NOTE0001928,10003262,ADV001,2025-10-05,Career,0
NOTE0001929,10003266,ADV018,2025-09-26,Financial,1
NOTE0001930,10003269,ADV048,2025-10-15,Career,1
NOTE0001931,10003270,ADV025,2025-09-19,Academic,0
NOTE0001932,10003275,ADV013,2025-03-23,Academic,1
NOTE0001933,10003281,ADV030,2025-03-06,Career,1
NOTE0001934,10003281,ADV011,2025-03-10,Career,0
NOTE0001935,10003282,ADV030,2025-09-10,Wellness,0
NOTE0001936,10003284,ADV050,2025-03-15,Wellness,0
NOTE0001937,10003288,ADV033,2025-10-24,Wellness,0
NOTE0001938,10003288,ADV013,2025-03-03,Wellness,0
NOTE0001939,10003289,ADV005,2025-09-19,Academic,0
NOTE0001940,10003290,ADV044,2025-09-15,Career,0
NOTE0001941,10003292,ADV012,2025-03-05,Wellness,0
NOTE0001942,10003292,ADV029,2025-09-22,Financial,0
NOTE0001943,10003296,ADV034,2025-03-19,Wellness,0
NOTE0001944,10003296,ADV042,2025-02-02,Wellness,1
NOTE0001945,10003296,ADV026,2025-10-04,Financial,1
NOTE0001946,10003297,ADV004,2025-03-12,Financial,1
NOTE0001947,10003297,ADV014,2025-09-17,Wellness,0
NOTE0001948,10003301,ADV027,2025-10-10,Career,0
NOTE0001949,10003302,ADV023,2025-10-13,Career,0
NOTE0001950,10003304,ADV027,2025-02-15,Career,0
NOTE0001951,10003304,ADV037,2025-09-06,Wellness,0
NOTE0001952,10003306,ADV047,2025-03-04,Wellness,1
NOTE0001953,10003309,ADV019,2025-10-03,Career,0
NOTE0001954,10003309,ADV021,2025-09-28,Career,1
NOTE0001955,10003311,ADV033,2025-03-26,Wellness,1
NOTE0001956,10003311,ADV011,2025-09-10,Wellness,0
NOTE0001957,10003311,ADV010,2025-09-01,Academic,0
NOTE0001958,10003312,ADV044,2025-10-21,Financial,0
NOTE0001959,10003313,ADV023,2025-02-06,Wellness,0
NOTE0001960,10003316,ADV021,2025-03-02,Academic,1
NOTE0001961,10003321,ADV016,2025-10-02,Financial,0
NOTE0001962,10003326,ADV023,2025-03-26,Career,1
NOTE0001963,10003327,ADV010,2025-02-27,Wellness,0
NOTE0001964,10003330,ADV047,2025-09-13,Career,1
NOTE0001965,10003330,ADV023,2025-03-27,Career,1
NOTE0001966,10003331,ADV026,2025-10-07,Wellness,1
NOTE0001967,10003333,ADV018,2025-03-28,Wellness,0
NOTE0001968,10003333,ADV035,2025-03-17,Academic,0
NOTE0001969,10003336,ADV015,2025-10-26,Career,0
NOTE0001970,10003339,ADV036,2025-10-26,Wellness,0
NOTE0001971,10003340,ADV047,2025-10-14,Academic,0
NOTE0001972,10003343,ADV004,2025-02-07,Wellness,1
NOTE0001973,10003345,ADV040,2025-09-09,Wellness,0
NOTE0001974,10003346,ADV045,2025-03-26,Academic,0
NOTE0001975,10003349,ADV014,2025-03-23,Wellness,1
NOTE0001976,10003351,ADV046,2025-09-05,Wellness,0
NOTE0001977,10003353,ADV036,2025-03-13,Academic,1
NOTE0001978,10003354,ADV031,2025-03-12,Career,0
NOTE0001979,10003355,ADV011,2025-02-16,Financial,0
NOTE0001980,10003359,ADV009,2025-03-03,Academic,0
NOTE0001981,10003363,ADV015,2025-10-09,Academic,1
NOTE0001982,10003363,ADV021,2025-02-04,Financial,1
NOTE0001983,10003366,ADV029,2025-02-26,Wellness,0
NOTE0001984,10003367,ADV045,2025-02-23,Academic,0
NOTE0001985,10003369,ADV011,2025-10-27,Wellness,0
NOTE0001986,10003371,ADV048,2025-10-04,Wellness,0
NOTE0001987,10003376,ADV024,2025-03-03,Financial,0
NOTE0001988,10003381,ADV036,2025-03-01,Wellness,1
NOTE0001989,10003382,ADV040,2025-02-11,Career,0
NOTE0001990,10003385,ADV046,2025-09-18,Financial,0
NOTE0001991,10003385,ADV030,2025-09-27,Wellness,0
NOTE0001992,10003387,ADV031,2025-02-08,Wellness,1
NOTE0001993,10003390,ADV041,2025-02-08,Financial,0
NOTE0001994,10003391,ADV012,2025-02-10,Wellness,1
NOTE0001995,10003393,ADV030,2025-10-11,Financial,0
NOTE0001996,10003398,ADV014,2025-02-10,Wellness,0
NOTE0001997,10003400,ADV021,2025-02-24,Career,1
NOTE0001998,10003400,ADV038,2025-02-11,Wellness,1
NOTE0001999,10003404,ADV004,2025-02-27,Wellness,0
NOTE0002000,10003404,ADV004,2025-03-14,Academic,0
NOTE0002001,10003406,ADV007,2025-09-06,Academic,0
NOTE0002002,10003406,ADV025,2025-10-26,Financial,1
NOTE0002003,10003407,ADV043,2025-03-16,Financial,0
NOTE0002004,10003408,ADV005,2025-03-15,Career,0
NOTE0002005,10003410,ADV008,2025-09-25,Academic,1
NOTE0002006,10003411,ADV024,2025-09-12,Wellness,0
NOTE0002007,10003411,ADV007,2025-03-06,Academic,0
NOTE0002008,10003412,ADV020,2025-03-22,Academic,1
NOTE0002009,10003415,ADV019,2025-02-26,Academic,1
NOTE0002010,10003415,ADV038,2025-02-01,Academic,1
NOTE0002011,10003416,ADV021,2025-02-10,Career,1
NOTE0002012,10003418,ADV047,2025-09-25,Academic,0
NOTE0002013,10003421,ADV037,2025-02-13,Academic,0
NOTE0002014,10003422,ADV045,2025-02-10,Academic,1
NOTE0002015,10003422,ADV012,2025-09-03,Academic,0
NOTE0002016,10003426,ADV033,2025-09-04,Financial,0
NOTE0002017,10003433,ADV046,2025-03-11,Financial,0
NOTE0002018,10003433,ADV012,2025-09-01,Academic,1
NOTE0002019,10003434,ADV043,2025-10-17,Financial,1
NOTE0002020,10003434,ADV007,2025-03-20,Financial,0
NOTE0002021,10003434,ADV045,2025-02-18,Financial,1
NOTE0002022,10003435,ADV026,2025-03-10,Financial,1
NOTE0002023,10003435,ADV033,2025-03-23,Academic,0
NOTE0002024,10003435,ADV048,2025-02-20,Academic,1
NOTE0002025,10003437,ADV046,2025-03-28,Academic,1
NOTE0002026,10003439,ADV033,2025-02-27,Financial,0
NOTE0002027,10003439,ADV023,2025-09-06,Wellness,1
NOTE0002028,10003441,ADV021,2025-10-16,Academic,0
NOTE0002029,10003442,ADV038,2025-03-10,Career,0
NOTE0002030,10003442,ADV035,2025-09-14,Financial,1
NOTE0002031,10003443,ADV022,2025-09-16,Career,1
NOTE0002032,10003446,ADV041,2025-02-27,Wellness,0
NOTE0002033,10003446,ADV031,2025-09-17,Wellness,0
NOTE0002034,10003446,ADV006,2025-10-13,Academic,1
NOTE0002035,10003447,ADV043,2025-03-27,Wellness,1
NOTE0002036,10003448,ADV016,2025-02-12,Financial,1
NOTE0002037,10003448,ADV020,2025-09-04,Financial,0
NOTE0002038,10003450,ADV041,2025-10-13,Academic,0
NOTE0002039,10003451,ADV020,2025-03-06,Career,0
NOTE0002040,10003455,ADV010,2025-10-08,Career,0
NOTE0002041,10003456,ADV014,2025-10-06,Financial,1
NOTE0002042,10003456,ADV010,2025-09-03,Career,0
NOTE0002043,10003457,ADV021,2025-09-10,Career,1
NOTE0002044,10003459,ADV003,2025-02-17,Academic,1
NOTE0002045,10003459,ADV003,2025-02-01,Financial,1
NOTE0002046,10003460,ADV038,2025-09-16,Wellness,0
NOTE0002047,10003461,ADV043,2025-03-06,Career,1
NOTE0002048,10003465,ADV032,2025-09-12,Wellness,0
NOTE0002049,10003470,ADV020,2025-03-22,Academic,1
NOTE0002050,10003474,ADV043,2025-02-02,Career,0
NOTE0002051,10003474,ADV035,2025-02-22,Financial,0
NOTE0002052,10003475,ADV016,2025-03-12,Academic,0
NOTE0002053,10003476,ADV034,2025-03-03,Career,0
NOTE0002054,10003476,ADV038,2025-10-01,Academic,0
NOTE0002055,10003478,ADV024,2025-02-27,Wellness,1
NOTE0002056,10003479,ADV045,2025-09-02,Career,0
NOTE0002057,10003481,ADV014,2025-03-26,Career,0
NOTE0002058,10003482,ADV048,2025-09-11,Academic,0
NOTE0002059,10003482,ADV031,2025-09-25,Wellness,0
NOTE0002060,10003483,ADV044,2025-09-23,Financial,0
NOTE0002061,10003483,ADV032,2025-02-21,Academic,1
NOTE0002062,10003487,ADV021,2025-02-03,Academic,1
NOTE0002063,10003490,ADV026,2025-10-16,Financial,1
NOTE0002064,10003490,ADV042,2025-10-28,Wellness,0
NOTE0002065,10003491,ADV019,2025-03-11,Career,0
NOTE0002066,10003491,ADV014,2025-10-03,Academic,1
NOTE0002067,10003493,ADV017,2025-02-10,Academic,1
NOTE0002068,10003494,ADV036,2025-09-12,Financial,0
NOTE0002069,10003495,ADV008,2025-10-08,Academic,0
NOTE0002070,10003495,ADV036,2025-09-16,Academic,0
NOTE0002071,10003496,ADV024,2025-09-03,Career,1
NOTE0002072,10003497,ADV012,2025-03-24,Academic,0
NOTE0002073,10003497,ADV006,2025-02-05,Career,0
NOTE0002074,10003499,ADV049,2025-02-01,Wellness,0
NOTE0002075,10003502,ADV016,2025-03-06,Financial,1
NOTE0002076,10003502,ADV019,2025-03-15,Career,0
NOTE0002077,10003504,ADV013,2025-10-10,Wellness,1
NOTE0002078,10003504,ADV004,2025-02-08,Financial,1
NOTE0002079,10003506,ADV044,2025-02-03,Wellness,1
NOTE0002080,10003508,ADV027,2025-02-05,Academic,0
NOTE0002081,10003509,ADV005,2025-09-02,Academic,0
NOTE0002082,10003513,ADV038,2025-09-19,Wellness,1
NOTE0002083,10003513,ADV006,2025-10-28,Financial,1
NOTE0002084,10003514,ADV011,2025-09-11,Career,0
NOTE0002085,10003514,ADV038,2025-10-22,Financial,0
NOTE0002086,10003517,ADV030,2025-03-22,Wellness,1
NOTE0002087,10003517,ADV041,2025-02-01,Financial,0
NOTE0002088,10003518,ADV035,2025-02-17,Financial,1
NOTE0002089,10003520,ADV026,2025-03-27,Financial,1
NOTE0002090,10003520,ADV026,2025-10-10,Wellness,0
NOTE0002091,10003524,ADV015,2025-10-15,Career,0
NOTE0002092,10003526,ADV002,2025-02-27,Wellness,1
NOTE0002093,10003527,ADV050,2025-09-23,Wellness,0
NOTE0002094,10003527,ADV035,2025-10-11,Academic,0
NOTE0002095,10003527,ADV041,2025-09-14,Academic,0
NOTE0002096,10003529,ADV028,2025-03-10,Financial,0
NOTE0002097,10003529,ADV006,2025-02-01,Wellness,1
NOTE0002098,10003530,ADV004,2025-02-12,Career,1
NOTE0002099,10003534,ADV018,2025-02-25,Academic,0
NOTE0002100,10003535,ADV050,2025-09-19,Academic,0
NOTE0002101,10003535,ADV039,2025-02-22,Financial,0
NOTE0002102,10003538,ADV022,2025-02-20,Career,0
NOTE0002103,10003540,ADV033,2025-03-03,Career,0
NOTE0002104,10003542,ADV003,2025-09-10,Academic,1
NOTE0002105,10003543,ADV004,2025-10-01,Career,0
NOTE0002106,10003544,ADV039,2025-02-09,Wellness,1
NOTE0002107,10003548,ADV001,2025-02-07,Academic,0
NOTE0002108,10003548,ADV006,2025-02-23,Wellness,0
NOTE0002109,10003549,ADV043,2025-02-01,Financial,0
NOTE0002110,10003549,ADV038,2025-03-15,Career,0
NOTE0002111,10003553,ADV001,2025-02-15,Career,0
NOTE0002112,10003553,ADV020,2025-09-25,Financial,1
NOTE0002113,10003554,ADV011,2025-10-23,Career,1
NOTE0002114,10003555,ADV046,2025-02-12,Financial,0
NOTE0002115,10003556,ADV008,2025-10-11,Academic,0
NOTE0002116,10003556,ADV036,2025-10-17,Career,0
NOTE0002117,10003556,ADV050,2025-10-10,Wellness,0
NOTE0002118,10003559,ADV033,2025-02-07,Wellness,0
NOTE0002119,10003560,ADV007,2025-09-06,Academic,0
NOTE0002120,10003562,ADV044,2025-03-10,Career,1
NOTE0002121,10003563,ADV038,2025-10-18,Academic,1
NOTE0002122,10003568,ADV042,2025-10-14,Academic,1
NOTE0002123,10003568,ADV037,2025-09-05,Financial,1
NOTE0002124,10003573,ADV018,2025-03-28,Academic,0
NOTE0002125,10003576,ADV030,2025-02-18,Wellness,0
NOTE0002126,10003579,ADV045,2025-02-10,Wellness,1
NOTE0002127,10003579,ADV045,2025-02-14,Career,1
NOTE0002128,10003581,ADV025,2025-03-01,Wellness,1
NOTE0002129,10003582,ADV041,2025-10-18,Academic,0
NOTE0002130,10003584,ADV042,2025-10-20,Career,0
NOTE0002131,10003584,ADV028,2025-02-28,Career,1
NOTE0002132,10003585,ADV042,2025-10-27,Academic,1
NOTE0002133,10003587,ADV039,2025-02-12,Academic,0
NOTE0002134,10003596,ADV044,2025-09-25,Career,0
NOTE0002135,10003596,ADV043,2025-03-02,Career,0
NOTE0002136,10003596,ADV019,2025-09-01,Academic,0
NOTE0002137,10003597,ADV037,2025-02-19,Academic,0
NOTE0002138,10003601,ADV018,2025-10-16,Wellness,0
